valid_time,sp,tp,latitude,longitude
2023-01-01 00:00:00,98313.266,1.141429e-05,39.60000000000113,-6.299999999988131
2023-01-01 01:00:00,98284.09,2.7883798e-06,39.60000000000113,-6.299999999988131
2023-01-01 02:00:00,98233.33,1.7043203e-06,39.60000000000113,-6.299999999988131
2023-01-01 03:00:00,98198.49,3.3121556e-05,39.60000000000113,-6.299999999988131
2023-01-01 04:00:00,98158.54,9.872392e-05,39.60000000000113,-6.299999999988131
2023-01-01 05:00:00,98125.95,0.000113628805,39.60000000000113,-6.299999999988131
2023-01-01 06:00:00,98110.39,0.0001404658,39.60000000000113,-6.299999999988131
2023-01-01 07:00:00,98132.91,0.000114783645,39.60000000000113,-6.299999999988131
2023-01-01 08:00:00,98139.41,2.322346e-05,39.60000000000113,-6.299999999988131
2023-01-01 09:00:00,98144.0,2.6524067e-06,39.60000000000113,-6.299999999988131
2023-01-01 10:00:00,98138.53,6.273389e-06,39.60000000000113,-6.299999999988131
2023-01-01 11:00:00,98095.55,6.854534e-07,39.60000000000113,-6.299999999988131
2023-01-01 12:00:00,97996.266,0.0,39.60000000000113,-6.299999999988131
2023-01-01 13:00:00,97913.664,0.0,39.60000000000113,-6.299999999988131
2023-01-01 14:00:00,97812.914,0.0,39.60000000000113,-6.299999999988131
2023-01-01 15:00:00,97771.07,0.0,39.60000000000113,-6.299999999988131
2023-01-01 16:00:00,97766.72,2.9802322e-08,39.60000000000113,-6.299999999988131
2023-01-01 17:00:00,97814.555,7.867813e-06,39.60000000000113,-6.299999999988131
2023-01-01 18:00:00,97857.69,6.502867e-05,39.60000000000113,-6.299999999988131
2023-01-01 19:00:00,97845.8,0.0005974651,39.60000000000113,-6.299999999988131
2023-01-01 20:00:00,97876.12,0.00075653195,39.60000000000113,-6.299999999988131
2023-01-01 21:00:00,97906.2,0.0009586811,39.60000000000113,-6.299999999988131
2023-01-01 22:00:00,97936.766,0.0013624427,39.60000000000113,-6.299999999988131
2023-01-01 23:00:00,97957.836,0.0018211901,39.60000000000113,-6.299999999988131
2023-01-02 00:00:00,98010.22,0.0010607243,39.60000000000113,-6.299999999988131
2023-01-02 01:00:00,98022.5,0.00016107596,39.60000000000113,-6.299999999988131
2023-01-02 02:00:00,98035.71,1.7898157e-05,39.60000000000113,-6.299999999988131
2023-01-02 03:00:00,98084.07,1.8589199e-05,39.60000000000113,-6.299999999988131
2023-01-02 04:00:00,98156.18,6.109476e-06,39.60000000000113,-6.299999999988131
2023-01-02 05:00:00,98190.67,3.7252903e-09,39.60000000000113,-6.299999999988131
2023-01-02 06:00:00,98251.164,0.0,39.60000000000113,-6.299999999988131
2023-01-02 07:00:00,98323.78,8.5681677e-07,39.60000000000113,-6.299999999988131
2023-01-02 08:00:00,98383.47,0.0,39.60000000000113,-6.299999999988131
2023-01-02 09:00:00,98424.125,0.0,39.60000000000113,-6.299999999988131
2023-01-02 10:00:00,98473.97,0.0,39.60000000000113,-6.299999999988131
