timestamp,latitude,longitude,d2m,t2m,sp,tp,ssrd,strd
2023-01-01 00:00:00,42.10000000000117,-1.7999999999869942,274.4491,280.9121,96442.266,0.0,0.0,1000092.0
2023-01-01 01:00:00,42.10000000000117,-1.7999999999869942,274.6186,280.48547,96425.09,0.0,0.0,980855.5
2023-01-01 02:00:00,42.10000000000117,-1.7999999999869942,274.57886,280.012,96424.33,0.0,0.0,971964.25
2023-01-01 03:00:00,42.10000000000117,-1.7999999999869942,274.32028,279.742,96414.49,0.0,0.0,970457.0
2023-01-01 04:00:00,42.10000000000117,-1.7999999999869942,274.02634,279.5348,96388.54,0.0,0.0,967046.25
2023-01-01 05:00:00,42.10000000000117,-1.7999999999869942,273.74347,279.3,96341.95,0.0,0.0,962930.5
2023-01-01 06:00:00,42.10000000000117,-1.7999999999869942,273.37567,279.13422,96331.39,0.0,0.0,958932.5
2023-01-01 07:00:00,42.10000000000117,-1.7999999999869942,273.55347,279.2868,96376.91,0.0,0.0,961055.0
2023-01-01 08:00:00,42.10000000000117,-1.7999999999869942,273.21033,279.64008,96392.41,0.0,14626.0,981621.0
2023-01-01 09:00:00,42.10000000000117,-1.7999999999869942,273.8261,281.45966,96373.0,0.0,310504.0,994857.0
2023-01-01 10:00:00,42.10000000000117,-1.7999999999869942,274.95996,284.1277,96357.53,0.0,728180.0,1020258.0
2023-01-01 11:00:00,42.10000000000117,-1.7999999999869942,275.20157,286.40805,96302.55,0.0,1090862.0,1036507.0
2023-01-01 12:00:00,42.10000000000117,-1.7999999999869942,275.7434,287.6947,96211.266,0.0,1224966.0,1043685.0
2023-01-01 13:00:00,42.10000000000117,-1.7999999999869942,276.28436,288.69693,96108.664,0.0,1304606.0,1069864.0
2023-01-01 14:00:00,42.10000000000117,-1.7999999999869942,276.9508,289.25378,96041.914,0.0,1214180.0,1057604.0
2023-01-01 15:00:00,42.10000000000117,-1.7999999999869942,277.6173,289.07358,96005.07,0.0,934032.0,1051949.0
2023-01-01 16:00:00,42.10000000000117,-1.7999999999869942,277.84253,287.915,96014.72,0.0,476372.0,1044534.0
2023-01-01 17:00:00,42.10000000000117,-1.7999999999869942,277.83832,286.37012,96044.555,0.0,74824.0,1058378.0
2023-01-01 18:00:00,42.10000000000117,-1.7999999999869942,277.8199,285.4601,96070.69,0.0,0.0,1066816.0
2023-01-01 19:00:00,42.10000000000117,-1.7999999999869942,277.0135,285.49332,96017.8,8.523463e-07,0.0,1101580.0
2023-01-01 20:00:00,42.10000000000117,-1.7999999999869942,277.05667,285.0432,96027.12,0.0,0.0,1098960.0
2023-01-01 21:00:00,42.10000000000117,-1.7999999999869942,276.9688,284.63428,96050.2,0.0,0.0,1107152.0
