timestamp,latitude,longitude,d2m,t2m,sp,tp,ssrd,strd
2023-01-01 00:00:00,38.00000000000111,-1.3999999999869033,276.67175,279.3164,99070.266,0.0,0.0,982626.0
2023-01-01 01:00:00,38.00000000000111,-1.3999999999869033,276.15765,278.84485,99031.09,0.0,0.0,992634.0
2023-01-01 02:00:00,38.00000000000111,-1.3999999999869033,275.77612,278.52957,98998.33,0.0,0.0,999925.75
2023-01-01 03:00:00,38.00000000000111,-1.3999999999869033,275.37497,278.17755,98961.49,0.0,0.0,984865.75
2023-01-01 04:00:00,38.00000000000111,-1.3999999999869033,275.0283,277.84338,98923.54,0.0,0.0,983145.0
2023-01-01 05:00:00,38.00000000000111,-1.3999999999869033,274.68878,277.55585,98900.95,0.0,0.0,982084.0
2023-01-01 06:00:00,38.00000000000111,-1.3999999999869033,274.43622,277.4135,98899.39,0.0,0.0,997524.5
2023-01-01 07:00:00,38.00000000000111,-1.3999999999869033,274.44214,277.01337,99001.91,0.0,0.0,988103.0
2023-01-01 08:00:00,38.00000000000111,-1.3999999999869033,274.37244,276.86664,99011.41,0.0,52122.0,963594.0
2023-01-01 09:00:00,38.00000000000111,-1.3999999999869033,276.46478,279.8327,99011.0,0.0,482882.0,969732.0
2023-01-01 10:00:00,38.00000000000111,-1.3999999999869033,277.5752,285.41284,98998.53,0.0,1013574.0,983160.0
2023-01-01 11:00:00,38.00000000000111,-1.3999999999869033,275.85782,288.63266,98948.55,0.0,1437658.0,1004710.0
2023-01-01 12:00:00,38.00000000000111,-1.3999999999869033,276.82544,290.2318,98846.266,0.0,1677960.0,1025045.0
2023-01-01 13:00:00,38.00000000000111,-1.3999999999869033,276.88202,291.29068,98760.664,0.0,1701470.0,1040174.0
2023-01-01 14:00:00,38.00000000000111,-1.3999999999869033,276.70276,291.80457,98684.914,0.0,1542900.0,1046124.0
2023-01-01 15:00:00,38.00000000000111,-1.3999999999869033,276.96106,291.556,98660.07,0.0,1137894.0,1046529.0
2023-01-01 16:00:00,38.00000000000111,-1.3999999999869033,278.31128,290.31735,98651.72,0.0,618912.0,1046792.0
2023-01-01 17:00:00,38.00000000000111,-1.3999999999869033,279.26215,288.35254,98671.555,0.0,133764.0,1036622.0
2023-01-01 18:00:00,38.00000000000111,-1.3999999999869033,281.58356,286.0402,98689.69,0.0,0.0,1021768.0
2023-01-01 19:00:00,38.00000000000111,-1.3999999999869033,279.81622,284.85074,98730.8,8.523463e-07,0.0,991842.0
2023-01-01 20:00:00,38.00000000000111,-1.3999999999869033,279.209,284.4065,98748.12,0.0,0.0,991624.0
2023-01-01 21:00:00,38.00000000000111,-1.3999999999869033,278.9024,283.32764,98762.2,0.0,0.0,966336.0
2023-01-01 22:00:00,38.00000000000111,-1.3999999999869033,278.34735,281.0613,98778.766,0.0,0.0,978268.0
2023-01-01 23:00:00,38.00000000000111,-1.3999999999869033,277.73096,279.60324,98749.836,0.0,0.0,996034.0
2023-01-02 00:00:00,38.00000000000111,-1.3999999999869033,277.3656,279.13687,98745.22,0.0,0.0,1028582.0
2023-01-02 01:00:00,38.00000000000111,-1.3999999999869033,277.04962,278.82947,98706.5,0.0,0.0,1032930.8
2023-01-02 02:00:00,38.00000000000111,-1.3999999999869033,276.78113,278.6911,98683.71,0.0,0.0,1044042.44
2023-01-02 03:00:00,38.00000000000111,-1.3999999999869033,276.54114,278.6313,98677.07,0.0,0.0,1052010.8
2023-01-02 04:00:00,38.00000000000111,-1.3999999999869033,276.33374,278.71765,98681.18,0.0,0.0,1064858.5
2023-01-02 05:00:00,38.00000000000111,-1.3999999999869033,276.21945,278.9671,98683.67,0.0,0.0,1091317.0
2023-01-02 06:00:00,38.00000000000111,-1.3999999999869033,276.13858,279.07874,98703.164,0.0,0.0,1095224.5
2023-01-02 07:00:00,38.00000000000111,-1.3999999999869033,275.91217,278.85516,98779.78,0.0,0.0,1079401.0
2023-01-02 08:00:00,38.00000000000111,-1.3999999999869033,276.06644,278.76953,98828.47,0.0,46376.0,1067664.0
2023-01-02 09:00:00,38.00000000000111,-1.3999999999869033,277.975,280.73743,98869.125,0.0,341440.0,1088020.0
2023-01-02 10:00:00,38.00000000000111,-1.3999999999869033,278.4751,284.8133,98903.97,0.0,672172.0,1108200.0
2023-01-02 11:00:00,38.00000000000111,-1.3999999999869033,275.97577,288.56726,98880.516,0.0,1250400.0,1125016.0
2023-01-02 12:00:00,38.00000000000111,-1.3999999999869033,275.8257,290.0285,98814.09,0.0,1482064.0,1119043.0
2023-01-02 13:00:00,38.00000000000111,-1.3999999999869033,275.90738,291.0121,98740.37,0.0,1566164.0,1131668.0
2023-01-02 14:00:00,38.00000000000111,-1.3999999999869033,276.11023,291.51556,98695.17,0.0,1477064.0,1110537.0
2023-01-02 15:00:00,38.00000000000111,-1.3999999999869033,276.5063,291.36426,98697.336,0.0,1064002.0,1114981.0
2023-01-02 16:00:00,38.00000000000111,-1.3999999999869033,277.82593,290.50906,98711.38,0.0,563518.0,1138882.0
2023-01-02 17:00:00,38.00000000000111,-1.3999999999869033,279.12665,289.01965,98764.25,4.351138e-07,131800.0,1111734.0
2023-01-02 18:00:00,38.00000000000111,-1.3999999999869033,281.8916,286.88617,98812.1,0.0,0.0,1095800.0
2023-01-02 19:00:00,38.00000000000111,-1.3999999999869033,280.07733,286.47995,98862.01,6.377697e-06,0.0,1071398.0
2023-01-02 20:00:00,38.00000000000111,-1.3999999999869033,279.917,285.32492,98875.39,0.0,0.0,1065452.0
2023-01-02 21:00:00,38.00000000000111,-1.3999999999869033,279.6087,283.83936,98901.5,0.0,0.0,1087006.0
2023-01-02 22:00:00,38.00000000000111,-1.3999999999869033,279.2897,282.90274,98940.14,0.0,0.0,1114438.0
2023-01-02 23:00:00,38.00000000000111,-1.3999999999869033,278.72235,281.90637,98964.82,0.0,0.0,1049404.0
