valid_time,ssrd,strd,latitude,longitude
2023-01-01 00:00:00,0.0,1.144074e+06,39.900000000001135,-6.699999999988222
2023-01-01 01:00:00,0.0,1.1083585e+06,39.900000000001135,-6.699999999988222
2023-01-01 02:00:00,0.0,1.191346e+06,39.900000000001135,-6.699999999988222
2023-01-01 03:00:00,0.0,1.2519208e+06,39.900000000001135,-6.699999999988222
2023-01-01 04:00:00,0.0,1.2497412e+06,39.900000000001135,-6.699999999988222
2023-01-01 05:00:00,0.0,1.1797955e+06,39.900000000001135,-6.699999999988222
2023-01-01 06:00:00,0.0,1.11571e+06,39.900000000001135,-6.699999999988222
2023-01-01 07:00:00,0.0,1.13273e+06,39.900000000001135,-6.699999999988222
2023-01-01 08:00:00,634.0,1.147131e+06,39.900000000001135,-6.699999999988222
2023-01-01 09:00:00,132422.0,1.136158e+06,39.900000000001135,-6.699999999988222
2023-01-01 10:00:00,406732.0,1.14933e+06,39.900000000001135,-6.699999999988222
2023-01-01 11:00:00,1.031986e+06,1.076428e+06,39.900000000001135,-6.699999999988222
2023-01-01 12:00:00,1.288436e+06,1.078108e+06,39.900000000001135,-6.699999999988222
2023-01-01 13:00:00,1.379902e+06,1.103958e+06,39.900000000001135,-6.699999999988222
2023-01-01 14:00:00,1.405172e+06,1.126358e+06,39.900000000001135,-6.699999999988222
2023-01-01 15:00:00,922472.0,1.137501e+06,39.900000000001135,-6.699999999988222
2023-01-01 16:00:00,649248.0,1.122326e+06,39.900000000001135,-6.699999999988222
2023-01-01 17:00:00,160488.0,1.202762e+06,39.900000000001135,-6.699999999988222
2023-01-01 18:00:00,892.0,1.261408e+06,39.900000000001135,-6.699999999988222
2023-01-01 19:00:00,0.0,1.279026e+06,39.900000000001135,-6.699999999988222
2023-01-01 20:00:00,0.0,1.316444e+06,39.900000000001135,-6.699999999988222
2023-01-01 21:00:00,0.0,1.318022e+06,39.900000000001135,-6.699999999988222
2023-01-01 22:00:00,0.0,1.342976e+06,39.900000000001135,-6.699999999988222
2023-01-01 23:00:00,0.0,1.333382e+06,39.900000000001135,-6.699999999988222
2023-01-02 00:00:00,0.0,1.270158e+06,39.900000000001135,-6.699999999988222
2023-01-02 01:00:00,0.0,1.17862e+06,39.900000000001135,-6.699999999988222
2023-01-02 02:00:00,0.0,1.0675622e+06,39.900000000001135,-6.699999999988222
2023-01-02 03:00:00,0.0,1.057465e+06,39.900000000001135,-6.699999999988222
2023-01-02 04:00:00,0.0,1.02953725e+06,39.900000000001135,-6.699999999988222
2023-01-02 05:00:00,0.0,983766.5,39.900000000001135,-6.699999999988222
2023-01-02 06:00:00,0.0,983329.0,39.900000000001135,-6.699999999988222
2023-01-02 07:00:00,0.0,1.057332e+06,39.900000000001135,-6.699999999988222
2023-01-02 08:00:00,1258.0,1.112017e+06,39.900000000001135,-6.699999999988222
2023-01-02 09:00:00,139080.0,1.132281e+06,39.900000000001135,-6.699999999988222
2023-01-02 10:00:00,430306.0,1.1722e+06,39.900000000001135,-6.699999999988222
2023-01-02 11:00:00,789000.0,1.169807e+06,39.900000000001135,-6.699999999988222
2023-01-02 12:00:00,1.0559e+06,1.058077e+06,39.900000000001135,-6.699999999988222
2023-01-02 13:00:00,1.162446e+06,1.05284e+06,39.900000000001135,-6.699999999988222
2023-01-02 14:00:00,1.125888e+06,1.076269e+06,39.900000000001135,-6.699999999988222
2023-01-02 15:00:00,895362.0,1.032449e+06,39.900000000001135,-6.699999999988222
2023-01-02 16:00:00,662620.0,990720.0,39.900000000001135,-6.699999999988222
2023-01-02 17:00:00,251124.0,954936.0,39.900000000001135,-6.699999999988222
2023-01-02 18:00:00,2476.0,934030.0,39.900000000001135,-6.699999999988222
2023-01-02 19:00:00,0.0,920364.0,39.900000000001135,-6.699999999988222
2023-01-02 20:00:00,0.0,908922.0,39.900000000001135,-6.699999999988222
2023-01-02 21:00:00,0.0,899042.0,39.900000000001135,-6.699999999988222
2023-01-02 22:00:00,0.0,895136.0,39.900000000001135,-6.699999999988222
2023-01-02 23:00:00,0.0,900348.0,39.900000000001135,-6.699999999988222
2023-01-03 00:00:00,0.0,882898.0,39.900000000001135,-6.699999999988222
2023-01-03 01:00:00,0.0,878121.2,39.900000000001135,-6.699999999988222
2023-01-03 02:00:00,0.0,873557.8,39.900000000001135,-6.699999999988222
2023-01-03 03:00:00,0.0,874498.0,39.900000000001135,-6.699999999988222
2023-01-03 04:00:00,0.0,871438.5,39.900000000001135,-6.699999999988222
2023-01-03 05:00:00,0.0,871635.5,39.900000000001135,-6.699999999988222
2023-01-03 06:00:00,0.0,881033.0,39.900000000001135,-6.699999999988222
2023-01-03 07:00:00,0.0,863230.0,39.900000000001135,-6.699999999988222
2023-01-03 08:00:00,1666.0,864489.0,39.900000000001135,-6.699999999988222
2023-01-03 09:00:00,267698.0,864697.0,39.900000000001135,-6.699999999988222
2023-01-03 10:00:00,809900.0,877815.0,39.900000000001135,-6.699999999988222
