valid_time,ssrd,strd,latitude,longitude
2023-01-01 00:00:00,0.0,1.064576e+06,39.900000000001135,-5.399999999987813
2023-01-01 01:00:00,0.0,1.0523731e+06,39.900000000001135,-5.399999999987813
2023-01-01 02:00:00,0.0,1.0889476e+06,39.900000000001135,-5.399999999987813
2023-01-01 03:00:00,0.0,1.0980222e+06,39.900000000001135,-5.399999999987813
2023-01-01 04:00:00,0.0,1.166903e+06,39.900000000001135,-5.399999999987813
2023-01-01 05:00:00,0.0,1.173043e+06,39.900000000001135,-5.399999999987813
2023-01-01 06:00:00,0.0,1.110084e+06,39.900000000001135,-5.399999999987813
2023-01-01 07:00:00,0.0,1.149666e+06,39.900000000001135,-5.399999999987813
2023-01-01 08:00:00,3140.0,1.140597e+06,39.900000000001135,-5.399999999987813
2023-01-01 09:00:00,208882.0,1.131293e+06,39.900000000001135,-5.399999999987813
2023-01-01 10:00:00,465254.0,1.113888e+06,39.900000000001135,-5.399999999987813
2023-01-01 11:00:00,877806.0,1.097322e+06,39.900000000001135,-5.399999999987813
2023-01-01 12:00:00,1.311294e+06,1.073568e+06,39.900000000001135,-5.399999999987813
2023-01-01 13:00:00,1.449108e+06,1.043248e+06,39.900000000001135,-5.399999999987813
2023-01-01 14:00:00,1.25564e+06,1.060482e+06,39.900000000001135,-5.399999999987813
2023-01-01 15:00:00,1.165308e+06,1.043751e+06,39.900000000001135,-5.399999999987813
2023-01-01 16:00:00,677992.0,1.04922e+06,39.900000000001135,-5.399999999987813
2023-01-01 17:00:00,215760.0,1.031724e+06,39.900000000001135,-5.399999999987813
2023-01-01 18:00:00,120.0,1.026386e+06,39.900000000001135,-5.399999999987813
2023-01-01 19:00:00,0.0,1.119714e+06,39.900000000001135,-5.399999999987813
2023-01-01 20:00:00,0.0,1.10345e+06,39.900000000001135,-5.399999999987813
2023-01-01 21:00:00,0.0,1.168822e+06,39.900000000001135,-5.399999999987813
2023-01-01 22:00:00,0.0,1.226584e+06,39.900000000001135,-5.399999999987813
2023-01-01 23:00:00,0.0,1.229948e+06,39.900000000001135,-5.399999999987813
2023-01-02 00:00:00,0.0,1.261342e+06,39.900000000001135,-5.399999999987813
2023-01-02 01:00:00,0.0,1.2779012e+06,39.900000000001135,-5.399999999987813
2023-01-02 02:00:00,0.0,1.287357e+06,39.900000000001135,-5.399999999987813
2023-01-02 03:00:00,0.0,1.263562e+06,39.900000000001135,-5.399999999987813
