timestamp,latitude,longitude,d2m,t2m,sp,tp,ssrd,strd
2023-01-01 00:00:00,42.700000000001175,-2.899999999987358,274.40222,280.1172,94768.266,0.0,0.0,1010780.0
2023-01-01 01:00:00,42.700000000001175,-2.899999999987358,274.49554,279.9679,94756.09,0.0,0.0,1023854.6
2023-01-01 02:00:00,42.700000000001175,-2.899999999987358,274.55933,279.70145,94731.33,0.0,0.0,1006992.9
2023-01-01 03:00:00,42.700000000001175,-2.899999999987358,274.7402,279.49396,94704.49,0.0,0.0,1006699.0
2023-01-01 04:00:00,42.700000000001175,-2.899999999987358,274.9404,279.33948,94679.54,0.0,0.0,1013116.5
2023-01-01 05:00:00,42.700000000001175,-2.899999999987358,275.05792,279.2785,94626.95,0.0,0.0,1024840.0
2023-01-01 06:00:00,42.700000000001175,-2.899999999987358,275.0749,279.26898,94600.39,0.0,0.0,1022372.0
2023-01-01 07:00:00,42.700000000001175,-2.899999999987358,274.8152,279.79657,94578.91,0.0,0.0,1041492.0
2023-01-01 08:00:00,42.700000000001175,-2.899999999987358,274.90955,280.19476,94577.41,0.0,5718.0,1032862.0
2023-01-01 09:00:00,42.700000000001175,-2.899999999987358,275.6933,281.8874,94552.0,0.0,239986.0,1026011.0
2023-01-01 10:00:00,42.700000000001175,-2.899999999987358,276.8584,284.90112,94547.53,0.0,637358.0,1076197.0
2023-01-01 11:00:00,42.700000000001175,-2.899999999987358,276.934,286.78305,94487.55,0.0,870824.0,1100335.0
2023-01-01 12:00:00,42.700000000001175,-2.899999999987358,276.94067,288.03455,94392.266,0.0,1014926.0,1097171.0
2023-01-01 13:00:00,42.700000000001175,-2.899999999987358,277.32733,288.82974,94298.664,0.0,1037580.0,1112480.0
2023-01-01 14:00:00,42.700000000001175,-2.899999999987358,277.88245,289.56628,94252.914,0.0,1139636.0,1099294.0
2023-01-01 15:00:00,42.700000000001175,-2.899999999987358,277.463,289.66928,94247.07,0.0,910848.0,1050735.0
2023-01-01 16:00:00,42.700000000001175,-2.899999999987358,276.50073,288.95602,94269.72,0.0,506768.0,1043564.0
2023-01-01 17:00:00,42.700000000001175,-2.899999999987358,275.46332,287.4248,94310.555,0.0,87516.0,1039546.0
2023-01-01 18:00:00,42.700000000001175,-2.899999999987358,275.16168,285.80582,94333.69,0.0,0.0,1015202.0
2023-01-01 19:00:00,42.700000000001175,-2.899999999987358,273.60724,284.27652,94312.8,8.523463e-07,0.0,999348.0
2023-01-01 20:00:00,42.700000000001175,-2.899999999987358,273.80862,282.83032,94317.12,0.0,0.0,1014178.0
2023-01-01 21:00:00,42.700000000001175,-2.899999999987358,274.53912,281.66748,94333.2,0.0,0.0,1034300.0
2023-01-01 22:00:00,42.700000000001175,-2.899999999987358,274.15204,282.87772,94387.766,6.0290102e-05,0.0,1087106.0
2023-01-01 23:00:00,42.700000000001175,-2.899999999987358,274.38525,283.1091,94417.836,0.00044217706,0.0,1090160.0
2023-01-02 00:00:00,42.700000000001175,-2.899999999987358,276.4203,280.8361,94440.22,0.0003283918,0.0,1160550.0
2023-01-02 01:00:00,42.700000000001175,-2.899999999987358,278.01642,280.5912,94459.5,0.0007394813,0.0,1188022.2
2023-01-02 02:00:00,42.700000000001175,-2.899999999987358,278.78503,280.7868,94480.71,0.0007005278,0.0,1190205.2
2023-01-02 03:00:00,42.700000000001175,-2.899999999987358,279.14856,280.71722,94532.07,0.00029441528,0.0,1182953.5
2023-01-02 04:00:00,42.700000000001175,-2.899999999987358,279.56226,281.17664,94579.18,0.00019980595,0.0,1231058.0
2023-01-02 05:00:00,42.700000000001175,-2.899999999987358,279.3679,282.01398,94646.67,0.00038786978,0.0,1212791.0
2023-01-02 06:00:00,42.700000000001175,-2.899999999987358,279.92764,281.41858,94768.164,0.00067971647,0.0,1231178.0
2023-01-02 07:00:00,42.700000000001175,-2.899999999987358,279.4317,280.73602,94907.78,0.00028973818,0.0,1116859.0
2023-01-02 08:00:00,42.700000000001175,-2.899999999987358,279.0391,279.61133,95011.47,0.00082883984,3232.0,1107705.0
2023-01-02 09:00:00,42.700000000001175,-2.899999999987358,279.9418,280.4972,95103.125,0.0005481243,125464.0,1157709.0
2023-01-02 10:00:00,42.700000000001175,-2.899999999987358,279.688,280.88165,95164.97,0.00038281083,179826.0,1168578.0
2023-01-02 11:00:00,42.700000000001175,-2.899999999987358,279.28046,280.9442,95194.516,0.00019796193,260068.0,1178268.0
2023-01-02 12:00:00,42.700000000001175,-2.899999999987358,278.7593,281.00116,95159.09,6.54012e-05,334866.0,1185535.0
2023-01-02 13:00:00,42.700000000001175,-2.899999999987358,278.3019,281.35193,95136.37,1.3396144e-05,547714.0,1158774.0
2023-01-02 14:00:00,42.700000000001175,-2.899999999987358,277.7567,281.76166,95129.17,6.392598e-06,693456.0,1162893.0
2023-01-02 15:00:00,42.700000000001175,-2.899999999987358,277.27972,281.833,95158.336,2.7418137e-06,507714.0,1175481.0
2023-01-02 16:00:00,42.700000000001175,-2.899999999987358,276.9275,281.45242,95184.38,3.5911798e-06,204440.0,1158830.0
2023-01-02 17:00:00,42.700000000001175,-2.899999999987358,277.05048,281.01965,95264.25,3.1618401e-06,40976.0,1172794.0
2023-01-02 18:00:00,42.700000000001175,-2.899999999987358,277.24316,280.54633,95323.1,2.8461218e-06,0.0,1142750.0
2023-01-02 19:00:00,42.700000000001175,-2.899999999987358,278.51874,280.36276,95356.01,3.2052398e-05,0.0,1163192.0
2023-01-02 20:00:00,42.700000000001175,-2.899999999987358,278.65527,280.05734,95353.39,2.6971102e-05,0.0,1171620.0
2023-01-02 21:00:00,42.700000000001175,-2.899999999987358,278.48175,279.73584,95380.5,1.1950731e-05,0.0,1140620.0
2023-01-02 22:00:00,42.700000000001175,-2.899999999987358,278.23697,279.4457,95396.14,8.940697e-06,0.0,1110416.0
2023-01-02 23:00:00,42.700000000001175,-2.899999999987358,278.14618,279.39856,95415.82,1.1906028e-05,0.0,1117486.0
2023-01-03 00:00:00,42.700000000001175,-2.899999999987358,278.14777,279.5095,95410.7,1.0579824e-05,0.0,1121612.0
2023-01-03 01:00:00,42.700000000001175,-2.899999999987358,278.1089,279.4849,95400.48,8.7842345e-06,0.0,1123299.2
2023-01-03 02:00:00,42.700000000001175,-2.899999999987358,278.08893,279.24063,95400.414,5.7406723e-06,0.0,1081406.5
2023-01-03 03:00:00,42.700000000001175,-2.899999999987358,278.0437,279.07037,95447.61,5.2675605e-06,0.0,1093989.8
2023-01-03 04:00:00,42.700000000001175,-2.899999999987358,277.82086,278.59198,95466.44,7.88644e-06,0.0,1045322.0
2023-01-03 05:00:00,42.700000000001175,-2.899999999987358,277.75085,278.44525,95472.65,5.275011e-06,0.0,1012877.0
2023-01-03 06:00:00,42.700000000001175,-2.899999999987358,277.5051,277.9989,95490.71,1.7881393e-06,0.0,1065748.5
2023-01-03 07:00:00,42.700000000001175,-2.899999999987358,277.60254,277.93115,95575.7,0.0,0.0,1079800.0
2023-01-03 08:00:00,42.700000000001175,-2.899999999987358,276.84503,277.02008,95605.94,0.0,3774.0,1088630.0
2023-01-03 09:00:00,42.700000000001175,-2.899999999987358,277.85968,278.19498,95662.375,7.450581e-09,183894.0,1082463.0
2023-01-03 10:00:00,42.700000000001175,-2.899999999987358,278.16568,279.32922,95690.234,4.3511318e-07,567576.0,1045555.0
2023-01-03 11:00:00,42.700000000001175,-2.899999999987358,278.29932,280.76926,95707.4,0.0,983410.0,1015423.0
2023-01-03 12:00:00,42.700000000001175,-2.899999999987358,277.41876,281.92242,95677.234,0.0,1248442.0,963761.0
2023-01-03 13:00:00,42.700000000001175,-2.899999999987358,275.66214,282.87198,95618.39,0.0,1404072.0,931227.0
2023-01-03 14:00:00,42.700000000001175,-2.899999999987358,274.35382,283.47882,95580.4,0.0,1314094.0,973375.0
2023-01-03 15:00:00,42.700000000001175,-2.899999999987358,273.55005,283.51685,95572.86,0.0,1033370.0,912412.0
2023-01-03 16:00:00,42.700000000001175,-2.899999999987358,273.76892,282.9444,95614.38,8.5830834e-07,559884.0,908781.0
2023-01-03 17:00:00,42.700000000001175,-2.899999999987358,274.75488,281.23157,95667.5,-5.9626473e-09,102132.0,894690.0
2023-01-03 18:00:00,42.700000000001175,-2.899999999987358,274.11664,279.03696,95720.83,8.942152e-09,0.0,884172.0
2023-01-03 19:00:00,42.700000000001175,-2.899999999987358,273.8614,277.0446,95764.02,0.0,0.0,875396.0
2023-01-03 20:00:00,42.700000000001175,-2.899999999987358,273.3927,275.80597,95800.22,0.0,0.0,872560.0
2023-01-03 21:00:00,42.700000000001175,-2.899999999987358,272.8635,274.71317,95840.91,0.0,0.0,868508.0
2023-01-03 22:00:00,42.700000000001175,-2.899999999987358,272.48743,274.00928,95848.61,4.1992098e-07,0.0,866158.0
2023-01-03 23:00:00,42.700000000001175,-2.899999999987358,272.23837,273.60583,95868.195,0.0,0.0,867030.0
2023-01-04 00:00:00,42.700000000001175,-2.899999999987358,272.04016,273.26462,95860.2,0.0,0.0,872832.0
2023-01-04 01:00:00,42.700000000001175,-2.899999999987358,271.86078,273.0399,95852.8,0.0,0.0,875509.3
2023-01-04 02:00:00,42.700000000001175,-2.899999999987358,271.6469,272.8112,95829.21,0.0,0.0,871097.7
2023-01-04 03:00:00,42.700000000001175,-2.899999999987358,271.38727,272.5724,95893.586,0.0,0.0,864575.0
2023-01-04 04:00:00,42.700000000001175,-2.899999999987358,271.12955,272.30362,95903.984,0.0,0.0,868679.5
2023-01-04 05:00:00,42.700000000001175,-2.899999999987358,270.93427,272.15363,95896.56,0.0,0.0,871548.5
2023-01-04 06:00:00,42.700000000001175,-2.899999999987358,270.7918,272.07013,95896.08,0.0,0.0,875477.0
2023-01-04 07:00:00,42.700000000001175,-2.899999999987358,270.60944,271.96164,95964.95,4.2617322e-07,0.0,890472.0
2023-01-04 08:00:00,42.700000000001175,-2.899999999987358,270.57996,271.9231,95980.95,4.3362368e-07,6200.0,890067.0
2023-01-04 09:00:00,42.700000000001175,-2.899999999987358,272.5714,274.12674,96029.97,0.0,271702.0,912472.0
2023-01-04 10:00:00,42.700000000001175,-2.899999999987358,274.02805,278.1143,96034.984,0.0,709046.0,926696.0
2023-01-04 11:00:00,42.700000000001175,-2.899999999987358,274.98975,280.3084,96025.125,0.0,939726.0,980990.0
2023-01-04 12:00:00,42.700000000001175,-2.899999999987358,275.6805,282.39526,95981.266,-7.450581e-09,1243944.0,1006017.0
2023-01-04 13:00:00,42.700000000001175,-2.899999999987358,276.0992,283.93124,95901.36,4.3511392e-07,1413226.0,1001795.0
2023-01-04 14:00:00,42.700000000001175,-2.899999999987358,276.77878,284.66235,95858.58,4.0017767e-10,1286908.0,984644.0
2023-01-04 15:00:00,42.700000000001175,-2.899999999987358,277.17514,284.8286,95829.25,0.0,987524.0,999703.0
2023-01-04 16:00:00,42.700000000001175,-2.899999999987358,277.39423,284.3739,95840.586,0.0,513844.0,996301.0
2023-01-04 17:00:00,42.700000000001175,-2.899999999987358,277.23132,283.44464,95858.05,0.0,100680.0,980818.0
2023-01-04 18:00:00,42.700000000001175,-2.899999999987358,276.99323,282.48376,95903.44,4.2230045e-07,0.0,967984.0
2023-01-04 19:00:00,42.700000000001175,-2.899999999987358,277.6349,281.4018,95899.69,4.923777e-10,0.0,957934.0
2023-01-04 20:00:00,42.700000000001175,-2.899999999987358,277.4618,280.55414,95921.67,1.0208396e-08,0.0,965456.0
2023-01-04 21:00:00,42.700000000001175,-2.899999999987358,277.0957,279.5874,95917.92,0.0,0.0,950396.0
2023-01-04 22:00:00,42.700000000001175,-2.899999999987358,276.19,277.98596,95902.234,0.0,0.0,940204.0
2023-01-04 23:00:00,42.700000000001175,-2.899999999987358,275.65732,277.30078,95862.9,0.0,0.0,953768.0
2023-01-05 00:00:00,42.700000000001175,-2.899999999987358,275.34528,277.08698,95835.83,0.0,0.0,923958.0
2023-01-05 01:00:00,42.700000000001175,-2.899999999987358,275.0725,276.89478,95802.21,0.0,0.0,948579.44
2023-01-05 02:00:00,42.700000000001175,-2.899999999987358,274.70728,276.60486,95754.984,0.0,0.0,914729.3
2023-01-05 03:00:00,42.700000000001175,-2.899999999987358,274.4243,276.40027,95731.11,0.0,0.0,922016.0
2023-01-05 04:00:00,42.700000000001175,-2.899999999987358,274.16156,276.14594,95687.47,0.0,0.0,917647.25
2023-01-05 05:00:00,42.700000000001175,-2.899999999987358,274.18103,276.3194,95657.31,0.0,0.0,918555.0
2023-01-05 06:00:00,42.700000000001175,-2.899999999987358,274.17105,276.38202,95643.31,0.0,0.0,914698.0
2023-01-05 07:00:00,42.700000000001175,-2.899999999987358,272.89056,274.38354,95653.26,4.2766322e-07,0.0,894037.0
2023-01-05 08:00:00,42.700000000001175,-2.899999999987358,272.66724,274.0355,95631.23,0.0,6290.0,910512.0
2023-01-05 09:00:00,42.700000000001175,-2.899999999987358,274.29993,275.86908,95624.5,0.0,288334.0,887789.0
2023-01-05 10:00:00,42.700000000001175,-2.899999999987358,277.0631,279.36807,95605.2,0.0,788228.0,896815.0
2023-01-05 11:00:00,42.700000000001175,-2.899999999987358,278.48138,282.08215,95589.8,4.2766334e-07,1183982.0,942414.0
2023-01-05 12:00:00,42.700000000001175,-2.899999999987358,278.92932,283.5775,95502.375,0.0,1448348.0,936412.0
2023-01-05 13:00:00,42.700000000001175,-2.899999999987358,278.78528,284.55408,95415.54,0.0,1509498.0,949099.0
2023-01-05 14:00:00,42.700000000001175,-2.899999999987358,278.64273,285.0034,95335.83,0.0,1323610.0,957751.0
2023-01-05 15:00:00,42.700000000001175,-2.899999999987358,278.5047,285.0547,95263.18,0.0,1001574.0,963353.0
2023-01-05 16:00:00,42.700000000001175,-2.899999999987358,278.64368,284.6134,95251.8,0.0,566204.0,958695.0
2023-01-05 17:00:00,42.700000000001175,-2.899999999987358,278.3883,283.5552,95232.76,0.0,110448.0,940517.0
2023-01-05 18:00:00,42.700000000001175,-2.899999999987358,278.1324,282.0124,95217.91,0.0,0.0,927233.0
2023-01-05 19:00:00,42.700000000001175,-2.899999999987358,276.8317,279.01544,95193.14,0.0,0.0,922740.0
2023-01-05 20:00:00,42.700000000001175,-2.899999999987358,275.57593,276.79187,95188.33,0.0,0.0,916124.0
2023-01-05 21:00:00,42.700000000001175,-2.899999999987358,274.49084,275.29633,95218.2,0.0,0.0,907184.0
2023-01-05 22:00:00,42.700000000001175,-2.899999999987358,273.706,274.35974,95220.09,0.0,0.0,898614.0
2023-01-05 23:00:00,42.700000000001175,-2.899999999987358,273.31897,273.8789,95219.14,8.553268e-07,0.0,907282.0
2023-01-06 00:00:00,42.700000000001175,-2.899999999987358,273.1956,273.71295,95187.53,2.9801868e-09,0.0,921390.0
2023-01-06 01:00:00,42.700000000001175,-2.899999999987358,273.02213,273.52234,95167.59,0.0,0.0,920161.2
2023-01-06 02:00:00,42.700000000001175,-2.899999999987358,272.85178,273.4054,95129.65,0.0,0.0,923946.8
2023-01-06 03:00:00,42.700000000001175,-2.899999999987358,272.55527,273.12967,95146.92,0.0,0.0,915622.25
2023-01-06 04:00:00,42.700000000001175,-2.899999999987358,272.48856,273.05377,95127.31,0.0,0.0,941361.25
2023-01-06 05:00:00,42.700000000001175,-2.899999999987358,272.46155,273.06592,95118.39,0.0,0.0,955158.0
2023-01-06 06:00:00,42.700000000001175,-2.899999999987358,272.23364,272.8379,95117.58,0.0,0.0,936926.0
2023-01-06 07:00:00,42.700000000001175,-2.899999999987358,271.66913,272.54514,95153.305,0.0,0.0,910996.5
2023-01-06 08:00:00,42.700000000001175,-2.899999999987358,271.812,272.70947,95176.87,4.351138e-07,5770.0,962204.0
2023-01-06 09:00:00,42.700000000001175,-2.899999999987358,273.25684,274.6065,95182.11,0.0,269704.0,938183.0
2023-01-06 10:00:00,42.700000000001175,-2.899999999987358,273.42157,277.1663,95189.33,0.0,629500.0,907694.0
2023-01-06 11:00:00,42.700000000001175,-2.899999999987358,274.1775,279.42303,95152.195,4.2021276e-07,1095292.0,960219.0
2023-01-06 12:00:00,42.700000000001175,-2.899999999987358,274.93567,281.36197,95072.03,0.0,1392880.0,917222.0
2023-01-06 13:00:00,42.700000000001175,-2.899999999987358,275.4262,282.97488,94971.81,0.0,1546480.0,900262.0
2023-01-06 14:00:00,42.700000000001175,-2.899999999987358,275.5089,283.99374,94901.63,0.0,1398726.0,909600.0
2023-01-06 15:00:00,42.700000000001175,-2.899999999987358,275.36295,284.31598,94828.97,0.0,1065148.0,914118.0
2023-01-06 16:00:00,42.700000000001175,-2.899999999987358,275.57056,283.6098,94825.78,0.0,597060.0,910306.0
2023-01-06 17:00:00,42.700000000001175,-2.899999999987358,275.31274,281.53058,94814.92,0.0,120952.0,894912.0
2023-01-06 18:00:00,42.700000000001175,-2.899999999987358,275.02676,278.54642,94841.44,0.0,0.0,875375.0
2023-01-06 19:00:00,42.700000000001175,-2.899999999987358,274.11853,276.27533,94858.84,0.0,0.0,862653.0
2023-01-06 20:00:00,42.700000000001175,-2.899999999987358,272.87262,274.7064,94841.02,0.0,0.0,843100.0
2023-01-06 21:00:00,42.700000000001175,-2.899999999987358,271.88083,273.7785,94806.47,0.0,0.0,835382.0
2023-01-06 22:00:00,42.700000000001175,-2.899999999987358,271.21478,273.41962,94774.266,1.4901161e-08,0.0,846448.0
2023-01-06 23:00:00,42.700000000001175,-2.899999999987358,270.77582,273.23907,94739.94,0.0,0.0,843070.0
2023-01-07 00:00:00,42.700000000001175,-2.899999999987358,270.63168,273.21564,94710.22,0.0,0.0,842404.0
2023-01-07 01:00:00,42.700000000001175,-2.899999999987358,270.71637,273.12848,94666.67,0.0,0.0,830036.06
2023-01-07 02:00:00,42.700000000001175,-2.899999999987358,271.0188,273.28333,94582.516,0.0,0.0,844637.44
2023-01-07 03:00:00,42.700000000001175,-2.899999999987358,271.544,273.7666,94559.06,0.0,0.0,869422.75
2023-01-07 04:00:00,42.700000000001175,-2.899999999987358,272.0675,274.457,94546.88,0.0,0.0,881561.75
2023-01-07 05:00:00,42.700000000001175,-2.899999999987358,272.49683,275.29398,94549.86,0.0,0.0,900388.5
