valid_time,d2m,t2m,latitude,longitude
2023-01-01 00:00:00,278.34558,280.19727,37.5000000000011,-5.299999999987904
2023-01-01 01:00:00,277.9682,279.77063,37.5000000000011,-5.299999999987904
2023-01-01 02:00:00,277.62964,279.4456,37.5000000000011,-5.299999999987904
2023-01-01 03:00:00,277.3574,279.2791,37.5000000000011,-5.299999999987904
2023-01-01 04:00:00,277.11423,279.1969,37.5000000000011,-5.299999999987904
2023-01-01 05:00:00,276.87042,279.1281,37.5000000000011,-5.299999999987904
2023-01-01 06:00:00,276.5866,278.91937,37.5000000000011,-5.299999999987904
2023-01-01 07:00:00,276.0476,278.89813,37.5000000000011,-5.299999999987904
2023-01-01 08:00:00,276.14978,278.83734,37.5000000000011,-5.299999999987904
2023-01-01 09:00:00,277.64447,281.19598,37.5000000000011,-5.299999999987904
2023-01-01 10:00:00,278.6455,285.18433,37.5000000000011,-5.299999999987904
2023-01-01 11:00:00,279.48477,288.33774,37.5000000000011,-5.299999999987904
2023-01-01 12:00:00,279.9016,290.60486,37.5000000000011,-5.299999999987904
2023-01-01 13:00:00,280.2121,292.09146,37.5000000000011,-5.299999999987904
2023-01-01 14:00:00,280.49768,292.87878,37.5000000000011,-5.299999999987904
2023-01-01 15:00:00,280.89075,293.07358,37.5000000000011,-5.299999999987904
2023-01-01 16:00:00,282.35815,292.43063,37.5000000000011,-5.299999999987904
2023-01-01 17:00:00,282.4516,290.93262,37.5000000000011,-5.299999999987904
2023-01-01 18:00:00,282.31793,288.50308,37.5000000000011,-5.299999999987904
2023-01-01 19:00:00,280.36896,286.54605,37.5000000000011,-5.299999999987904
2023-01-01 20:00:00,279.59573,285.42798,37.5000000000011,-5.299999999987904
2023-01-01 21:00:00,278.50397,284.56982,37.5000000000011,-5.299999999987904
2023-01-01 22:00:00,277.5407,283.91092,37.5000000000011,-5.299999999987904
2023-01-01 23:00:00,276.69775,283.2673,37.5000000000011,-5.299999999987904
2023-01-02 00:00:00,276.4203,282.96304,37.5000000000011,-5.299999999987904
2023-01-02 01:00:00,276.60822,282.98376,37.5000000000011,-5.299999999987904
2023-01-02 02:00:00,277.2069,283.41766,37.5000000000011,-5.299999999987904
2023-01-02 03:00:00,278.09973,283.8676,37.5000000000011,-5.299999999987904
2023-01-02 04:00:00,279.16772,284.1825,37.5000000000011,-5.299999999987904
2023-01-02 05:00:00,280.4968,283.9007,37.5000000000011,-5.299999999987904
2023-01-02 06:00:00,281.4999,283.28772,37.5000000000011,-5.299999999987904
2023-01-02 07:00:00,282.75983,284.02313,37.5000000000011,-5.299999999987904
2023-01-02 08:00:00,283.17386,284.39453,37.5000000000011,-5.299999999987904
2023-01-02 09:00:00,284.0375,285.1808,37.5000000000011,-5.299999999987904
2023-01-02 10:00:00,284.70752,286.1375,37.5000000000011,-5.299999999987904
2023-01-02 11:00:00,285.04608,286.51843,37.5000000000011,-5.299999999987904
2023-01-02 12:00:00,285.0679,286.6457,37.5000000000011,-5.299999999987904
2023-01-02 13:00:00,285.4855,287.28162,37.5000000000011,-5.299999999987904
2023-01-02 14:00:00,285.54382,287.1308,37.5000000000011,-5.299999999987904
2023-01-02 15:00:00,285.52386,287.01465,37.5000000000011,-5.299999999987904
2023-01-02 16:00:00,285.3943,286.5657,37.5000000000011,-5.299999999987904
2023-01-02 17:00:00,285.1501,286.26965,37.5000000000011,-5.299999999987904
2023-01-02 18:00:00,285.0205,286.01117,37.5000000000011,-5.299999999987904
2023-01-02 19:00:00,285.72772,286.14597,37.5000000000011,-5.299999999987904
