datetime_utc,dewpoint_2m_C,temperature_2m_C,surface_pressure_hPa,total_precip_mm,ssrd_wm2,strd_wm2,solar_zenith,solar_azimuth,clearsky_ghi,clearsky_dni,clearsky_dhi,hour_sin,hour_cos,month_sin,month_cos,pv_generation_gwh
2025-10-12 02:00:00,13.80074012110729,14.76746413062286,960.0327955017301,0.10610812469723185,0.0,365.6731623534218,135.54931774635986,49.67790154591144,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,0.003
2025-10-12 03:00:00,13.781876167820098,14.488977742214571,959.397866782007,0.0916121998096886,0.0,363.5418317834487,126.06036730690235,64.88724910696236,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,-1.0,-1.8369701987210297e-16,0.001
2025-10-12 04:00:00,13.769247006920446,14.393296769031169,959.1734484429065,0.06827773683131488,0.0,365.41623618319875,115.41269634432469,77.01300176256095,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.002
2025-10-12 05:00:00,13.662768559688601,14.237666211072682,959.0383932525951,0.053378618227508653,0.0,361.7128159241638,104.2548010472975,87.49338140601601,0.0,0.0,0.0,0.9659258262890683,0.25881904510252074,-1.0,-1.8369701987210297e-16,1.083
2025-10-12 06:00:00,13.541912430795877,14.17378990484431,959.1444250865052,0.04034186153589966,0.0,364.02708255238366,93.0046193891109,97.3510391481076,0.0,0.0,0.0,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,42.899
2025-10-12 07:00:00,13.427635198961953,14.487082361591721,959.1540337370243,0.033214591418252594,12.736766387927721,362.00930843906184,81.89811552275836,107.38644802954465,63.989951807010115,250.14417103495845,28.695020237929313,0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,363.12
2025-10-12 08:00:00,13.296498451557124,15.628109956747421,959.2847707612456,0.029734980971669548,89.47250744905806,366.3449125336409,71.57716907798651,118.34532611230065,242.67568014837693,565.3336135881785,63.9969605396605,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,751.826
2025-10-12 09:00:00,13.058100903979264,16.713641262975806,959.3443987889273,0.03957009753243945,186.3002705690119,360.5853485438293,62.3255902867742,131.0064174984891,411.57532917809795,705.9604800590193,83.6844971232396,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210297e-16,836.058
2025-10-12 10:00:00,12.869011042387564,17.678570903979267,959.260674048443,0.10546859426038063,267.4447589869281,366.635013456363,54.865825786526976,146.1048550410804,541.2166080360197,774.127096446666,95.70405849963456,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,802.118
2025-10-12 11:00:00,12.904136583045007,18.50518263840833,959.0439197231833,0.08824723409039792,322.865490916955,370.13545919838526,50.097476122273264,163.898500802323,618.9544348767347,805.5426409108981,102.20461922210634,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,806.548
2025-10-12 12:00:00,12.811432084775104,18.971703416955037,958.533289100346,0.18652575650908304,308.49965157631675,382.47929402153017,48.861635941454075,183.42880425093153,638.3269827463124,812.5424419353776,103.76349438564763,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,757.619
2025-10-12 13:00:00,12.460502210207645,19.127134169550207,957.9777984775086,0.31754902813148794,271.3897246251442,380.5351590734333,51.42420282964013,202.54603540136037,597.7866260264778,797.5339168539623,100.47426503484571,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16,699.062
2025-10-12 14:00:00,12.506442582179943,19.8221710813149,957.5373766435985,0.06758112436678201,306.00118031526335,379.59148019992307,57.259395999917345,219.41109598040708,500.5694562379616,755.1926582510578,92.1179769500061,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,659.723
2025-10-12 15:00:00,12.510502210207633,19.71275095155711,957.3189914878892,0.14399936763148788,211.84531502306808,380.36606881968476,65.45437983718196,233.56762880604376,355.0367093174579,667.3903667308214,77.76501883429583,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16,493.269
2025-10-12 16:00:00,12.630121747404866,19.34261192474051,957.2572574394466,0.24445886980406573,168.26591671472508,371.3301509034987,75.16662016300714,245.52090264627097,177.2831352949313,481.5328309492145,53.95954744326709,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,170.417
2025-10-12 17:00:00,13.173368533737044,18.52048842128029,957.5061422145328,0.07095602883434257,62.20663326605151,369.99499279123415,85.7042565616036,256.0469827407542,16.934276288403733,84.539514718916,10.544726508339552,-0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,6.26
2025-10-12 18:00:00,13.61065702422147,17.707539532872,957.668758685121,0.05138531772404845,3.4217498077662434,369.103062283737,97.02636304655405,265.90847229461644,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.01
2025-10-12 19:00:00,13.865598269896228,16.86475626730106,957.3824951557094,0.0011923829419333912,0.0,347.29704969242596,108.30556954704385,275.8535536507945,0.0,0.0,0.0,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210297e-16,0.003
2025-10-12 20:00:00,13.80386754325261,16.20173121972321,957.3945456747407,0.0008367990516870674,0.0,338.5285241253364,119.36969946171277,286.7374683481796,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.002
2025-10-12 21:00:00,13.718003797577875,15.610339653979244,957.5170614186851,0.008210509654218124,0.0,335.2712968569781,129.74654252658763,299.71378791668405,0.0,0.0,0.0,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210297e-16,0.001
2025-10-12 22:00:00,13.59313548875435,15.045972508650552,957.4229020761246,0.04069593498269897,0.0,334.96574226259133,138.65933400344153,316.4014122607377,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,
2025-10-12 23:00:00,13.44613435121109,14.534694472318368,957.3020377162628,0.08864411399648507,0.0,336.2471477316417,144.7929862095461,338.40403847093853,0.0,0.0,0.0,-0.25881904510252157,0.9659258262890681,-1.0,-1.8369701987210297e-16,
2025-10-13 00:00:00,13.24625149653981,14.053891513840851,957.031749480969,0.004309200511219724,0.0,332.32916882929646,146.48365731239363,4.732626368668641,0.0,0.0,0.0,0.0,1.0,-1.0,-1.8369701987210297e-16,
2025-10-13 01:00:00,13.096171708477529,13.750023300173034,956.8875833910034,0.006482692375000001,0.0,337.0658240340254,143.09547932256064,29.994750105228093,0.0,0.0,0.0,0.25881904510252074,0.9659258262890683,-1.0,-1.8369701987210297e-16,
