datetime_utc,hour_sin,hour_cos,month_sin,month_cos,doy_sin,doy_cos,solar_zenith,solar_azimuth,clearsky_ghi,ssrd_wm2_forecast,temperature_2m_C_forecast,dewpoint_2m_C_forecast,surface_pressure_hPa_forecast,total_precip_mm_forecast,kt_forecast,dewpoint_depression_C_forecast,dewpoint_2m_C,temperature_2m_C,surface_pressure_hPa,total_precip_mm,ssrd_wm2,strd_wm2,kt,dewpoint_depression_C,pv_generation_mwh
2024-02-05 00:00:00,0.0,1.0,0.4999999999999999,0.8660254037844387,0.580454927809098,0.8142923779467267,1.8287603775191978,1.685316183285545,-0.740501221359454,-0.7238750675669657,-1.2950674800757294,-0.73228487465976,1.8716574285687595,-0.19880879569095336,-0.8812844210421525,-1.0975527098865325,-0.7403658665109079,-1.3672046446638666,1.7951841966103104,-0.23417133360714087,-0.7251238788490468,-1.1904028734831944,-0.8791041061832943,-1.1002143155015804,-0.7571835756026126
2024-02-05 01:00:00,0.2588190451025207,0.9659258262890684,0.4999999999999999,0.8660254037844387,0.580454927809098,0.8142923779467267,1.7892707727647266,-1.5830562428979666,-0.740501221359454,-0.7238750675669657,-1.3489299526257514,-0.8534968908886909,1.7848356574727406,-0.19880879569095336,-0.8812844210421525,-1.05821842426306,-0.8195129894670049,-1.4430790259074597,1.7735992369554996,-0.23417133360714087,-0.7251238788490468,-1.2159351527154112,-0.8791041061832943,-1.1286983806665247,-0.7571835756026126
2024-02-05 02:00:00,0.4999999999999999,0.8660254037844387,0.4999999999999999,0.8660254037844387,0.580454927809098,0.8142923779467267,1.5991681574521825,-1.326553299217128,-0.740501221359454,-0.7238750675669657,-1.3945705915755164,-0.9511081236005982,1.771695133984749,-0.19880879569095336,-0.8812844210421525,-1.029662340938695,-0.8952373348065629,-1.5086359410649173,1.7417973793980535,-0.23417133360714087,-0.7251238788490468,-1.238494969686562,-0.8791041061832943,-1.147027467177188,-0.7571835756026126
2024-02-05 03:00:00,0.7071067811865475,0.7071067811865476,0.4999999999999999,0.8660254037844387,0.580454927809098,0.8142923779467267,1.329511705367984,-1.1513744935898265,-0.740501221359454,-0.7238750675669657,-1.4592465626650075,-1.0058545202162417,1.6649140420525308,-0.19880879569095336,-0.8812844210421525,-1.067454815219179,-0.9632821073125436,-1.5626573427752006,1.6922759500921774,-0.23417133360714087,-0.7251238788490468,-1.2604677489651044,-0.8791041061832943,-1.1573000504355953,-0.7571835756026126
2024-02-05 04:00:00,0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,0.580454927809098,0.8142923779467267,1.0257337105654498,-1.0231851945858013,-0.740501221359454,-0.7238750675669657,-1.486561554600389,-1.0728689952601573,1.689194058778576,-0.19880879569095336,-0.8812844210421525,-1.0423153279224695,-1.0284939497786827,-1.6120551758613253,1.638900216085591,-0.23417133360714087,-0.7251238788490468,-1.2819358914123666,-0.8791041061832943,-1.1641336966343576,-0.7571813205873267
2024-02-05 05:00:00,0.9659258262890684,0.2588190451025207,0.4999999999999999,0.8660254037844387,0.580454927809098,0.8142923779467267,0.7096817794367027,-0.9180367527539258,-0.740501221359454,-0.7238750675669657,-1.5147597102473065,-1.0801046105146395,1.6023850330981297,-0.19880879569095336,-0.8812844210421525,-1.0743676313344566,-1.08864051073435,-1.6540424088606465,1.58866075157895,-0.23417133360714087,-0.7251238788490468,-1.3040904629121985,-0.8791041061832943,-1.1659045158879906,-0.7571813205873267
2024-02-05 06:00:00,1.0,6.123233995736766e-17,0.4999999999999999,0.8660254037844387,0.580454927809098,0.8142923779467267,0.3933696641377515,-0.8222983927856115,-0.740501221359454,-0.7238750675669657,-1.5626135154027676,-1.114094995422714,1.6593060591866435,-0.19880879569095336,-0.8812844210421525,-1.108432251898325,-1.141035386311523,-1.693372354746094,1.5814569203430666,-0.23417133360714087,-0.7251238788490468,-1.303016429702528,-0.8791041061832943,-1.1709396995649448,-0.7571023950523226
2024-02-05 07:00:00,0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,0.580454927809098,0.8142923779467267,0.08572095659640931,-0.7272945427625983,-0.740501221359454,-0.7238750675669657,-1.5669031677159453,-1.1347427821157927,1.6445596133325229,-0.19880879569095336,-0.8812844210421525,-1.0950047399676033,-1.2121236928991992,-1.7272574542677597,1.659677944718004,-0.23417133360714087,-0.7251238788490468,-1.373537422966833,-0.8791041061832943,-1.153071109991074,-0.6889806382825122
2024-02-05 08:00:00,0.8660254037844387,-0.4999999999999998,0.4999999999999999,0.8660254037844387,0.580454927809098,0.8142923779467267,-0.20736117945505858,-0.6263159096286721,-0.5061976195952091,-0.6233374592476331,-1.5258202843489312,-1.1141877597208483,1.7257415380236643,-0.19880879569095336,-0.029121168241631416,-1.0576827714960124,-1.145683631500503,-1.6531276843997407,1.7044229163137659,-0.23417133360714087,-0.6089858107801132,-1.3682492039752066,0.03206446044855435,-1.1159241941742402,-0.22541940098855548
2024-02-05 09:00:00,0.7071067811865476,-0.7071067811865475,0.4999999999999999,0.8660254037844387,0.580454927809098,0.8142923779467267,-0.46671826696783075,-0.5133279903585248,0.06397069471607894,-0.1968470514374559,-1.3585869272572555,-0.8952717464818758,1.7735687100786082,-0.19880879569095336,0.41977170638389344,-1.0323985131811815,-0.6351390244559838,-1.1331657230864962,1.6966790628232342,-0.23417133360714087,-0.06620371334903312,-1.3041599833315327,0.6265492886724753,-0.8934701335527381,0.1373223578909734
2024-02-05 10:00:00,0.4999999999999999,-0.8660254037844387,0.4999999999999999,0.8660254037844387,0.580454927809098,0.8142923779467267,-0.683429723306368,-0.38306318421674607,0.5649636317872431,0.24367576085832648,-1.1173097554215758,-0.6691355787047769,1.7608169217665468,-0.19880879569095336,0.5906275006324504,-0.9119200719008947,-0.46937433736539563,-0.5497689151390439,1.7003201609816345,-0.23417133360714087,0.5197072042053531,-1.165583960139275,0.8737603575839669,-0.295490041722174,0.2828114341025203
2024-02-05 11:00:00,0.258819045102521,-0.9659258262890682,0.4999999999999999,0.8660254037844387,0.580454927809098,0.8142923779467267,-0.8378958918022598,-0.23295946241602025,0.9117713159479552,0.6319019603471259,-0.9026273765422269,-0.5853616871312488,1.776461919420728,-0.19880879569095336,0.7483110318862979,-0.6947563061685056,-0.4877516562860189,-0.23637169478338832,1.642883530310398,-0.23417133360714087,0.9799568277725844,-0.9882308636189034,1.0178916193058025,0.1176808819322103,0.4202410856824904
2024-02-05 12:00:00,1.2246467991473532e-16,-1.0,0.4999999999999999,0.8660254037844387,0.580454927809098,0.8142923779467267,-0.9108819654173956,-0.06679879842056728,1.0704416710643372,0.9405223652459859,-0.7274034906318874,-0.4345887812301606,1.675358910140156,-0.19880879569095336,0.9439787866116878,-0.5946616242396542,-0.4374172214805902,-0.05025469383719827,1.572064370577816,-0.23417133360714087,1.247381436988568,-0.8557166074054579,1.1231376930784187,0.31063125691428645,0.4957570375745561
2024-02-05 13:00:00,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,0.8660254037844387,0.580454927809098,0.8142923779467267,-0.8909643707786348,0.10365317382044356,1.0275197511648164,1.0518221740785219,-0.5442469020982809,-0.37568345191482555,1.5240708269178962,-0.19880879569095336,1.1133105755976376,-0.3976210300260824,-0.3916875475309238,0.0666724098555249,1.4506069781520354,-0.23417133360714087,1.2727649755048105,-0.6989983648226061,1.1981374781749012,0.4197776700285466,0.6839087479788285
2024-02-05 14:00:00,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,0.8660254037844387,0.580454927809098,0.8142923779467267,-0.7814444118071479,0.2640556275491128,0.7865816631082124,0.967793922438656,-0.4245414206970945,-0.3021368242106133,1.3791554514977613,-0.19880879569095336,1.3187323743046613,-0.3016595606645851,-0.36797352033976655,0.12706339074350192,1.3192310002574945,-0.23417133360714087,1.0870275570057633,-0.596485937896656,1.3022942138366613,0.4760684166295104,0.9073221324077134
2024-02-05 15:00:00,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,0.8660254037844387,0.580454927809098,0.8142923779467267,-0.5981845667904085,0.4058276905047966,0.36890280212162185,0.7103382572556598,-0.24175807397014967,-0.4029020430590899,1.2967372214929533,-0.19880879569095336,1.6578364191111392,0.04437936539910863,-0.3499737149378867,0.13560388946361887,1.2546173248680357,-0.23417133360714087,0.7425200926953012,-0.5710097769023628,1.5527307266179868,0.47149415582467263,0.5456898410488158
2024-02-05 16:00:00,-0.8660254037844384,-0.5000000000000004,0.4999999999999999,0.8660254037844387,0.580454927809098,0.8142923779467267,-0.36116649791364414,0.5283361398094537,-0.17811754551118375,0.18896490350795936,-0.28072241581484686,-0.3945764473015287,1.2410206371790993,-0.19880879569095336,1.6578364191111392,-0.01706869324234523,-0.2789980780380457,0.0758807168197803,1.2064481476426425,-0.23417133360714087,0.24396043297000597,-0.6404843809942038,2.0768234337780154,0.33501026534995304,-0.3313983543769753
2024-02-05 17:00:00,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,0.580454927809098,0.8142923779467267,-0.09036574401082116,0.635675368282534,-0.691244147488785,-0.41025843061630984,-0.40704636812570305,-0.22554443538432203,1.1626363312130399,-0.19880879569095336,1.6578364191111392,-0.3492892256263901,-0.1518427306633129,-0.08753480840513361,1.2072594685951583,-0.23417133360714087,-0.34726917626838155,-0.6209919244350441,2.0768234337780154,0.018944919032490338,-0.7478027120135361
2024-02-05 18:00:00,-1.0,-1.8369701987210292e-16,0.4999999999999999,0.8660254037844387,0.580454927809098,0.8142923779467267,0.21395136914595375,0.7335687281380919,-0.740501221359454,-0.709781523122145,-0.6271696662993402,-0.3142657561916844,1.2259937921817095,-0.19880879569095336,-0.8812844210421525,-0.569312218966669,0.0533952064036793,-0.3570637299675801,1.2118070669440226,-0.23417133360714087,-0.7094707105367278,-0.6741003536083385,-0.8791041061832943,-0.4985177462360724,-0.7571835756026126
2024-02-05 19:00:00,-0.9659258262890684,0.2588190451025203,0.4999999999999999,0.8660254037844387,0.580454927809098,0.8142923779467267,0.5260458694903052,0.8282889529878581,-0.740501221359454,-0.7238750675669657,-0.7529206135830687,-0.37852049336610216,1.270194893497152,-0.19880879569095336,-0.8812844210421525,-0.6822987600591947,-0.017747883517666933,-0.5442716166269654,1.2835619875399311,-0.23417133360714087,-0.7251238788490468,-0.5911770843826133,-0.8791041061832943,-0.6750424919231824,-0.7571813205873267
2024-02-05 20:00:00,-0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,0.580454927809098,0.8142923779467267,0.842986916255321,0.9271786409580395,-0.740501221359454,-0.7238750675669657,-0.8759116742682456,-0.4586688469542114,1.3175823487136906,-0.19880879569095336,-0.8812844210421525,-0.7766026012632068,-0.11010469925022293,-0.6570041973396242,1.2988278284352641,-0.23417133360714087,-0.7251238788490468,-0.5665759646388175,-0.8791041061832943,-0.7389637266270523,-0.7571835756026126
2024-02-05 21:00:00,-0.7071067811865477,0.7071067811865474,0.4999999999999999,0.8660254037844387,0.580454927809098,0.8142923779467267,1.154935276780325,1.0405646851293688,-0.740501221359454,-0.7238750675669657,-0.9748312668871962,-0.553164745320439,1.294443046684207,-0.19880879569095336,-0.8812844210421525,-0.8243263673867907,-0.16905429164820873,-0.7778647256411096,1.3022074740237342,-0.23417133360714087,-0.7251238788490468,-0.49857800267757824,-0.8791041061832943,-0.8417841606904438,-0.7571835756026126
2024-02-05 22:00:00,-0.5000000000000004,0.8660254037844384,0.4999999999999999,0.8660254037844387,0.580454927809098,0.8142923779467267,1.4466573539047953,1.185688912604172,-0.740501221359454,-0.7238750675669657,-1.0311960366199056,-0.6186408790869596,1.2602088603712327,-0.19880879569095336,-0.8812844210421525,-0.8406275840272139,-0.24163208705976527,-0.8966201354904577,1.2809287289517364,-0.23417133360714087,-0.7251238788490468,-0.6614939525326992,-0.8791041061832943,-0.9302712526944827,-0.7571835756026126
2024-02-05 23:00:00,-0.2588190451025215,0.965925826289068,0.4999999999999999,0.8660254037844387,0.580454927809098,0.8142923779467267,1.688064125386013,1.3918474358796686,-0.740501221359454,-0.7238750675669657,-1.1061019873680284,-0.6989902219876934,1.2497703649913519,-0.19880879569095336,-0.8812844210421525,-0.8685321977700347,-0.3350027977279416,-1.0144331453244806,1.2657680144083736,-0.23417133360714087,-0.7251232233679794,-0.8741541965265409,-0.8791041061832943,-0.999767622943319,-0.7571835756026126
2024-02-06 00:00:00,0.0,1.0,0.4999999999999999,0.8660254037844387,0.5943761565849831,0.804187157621448,1.8202389510177377,1.6857608856263606,-0.740501221359454,-0.7238750675669657,-1.1908331344069958,-0.7191509961155667,1.1892551317024782,-0.19880879569095336,-0.8812844210421525,-0.9663250205107625,-0.42622253342762506,-1.1080625929547332,1.223704875632659,-0.23417133360714087,-0.7251238788490468,-0.9722961862244083,-0.8791041061832943,-1.0404358985584528,-0.7571835756026126
2024-02-06 01:00:00,0.2588190451025207,0.9659258262890684,0.4999999999999999,0.8660254037844387,0.5943761565849831,0.804187157621448,1.7813415573857099,-1.585554466321291,-0.740501221359454,-0.7238750675669657,-1.270612256349133,-0.810678436941494,1.1466153437985176,-0.19880879569095336,-0.8812844210421525,-0.9904728263333435,-0.5075478987912045,-1.1880056609317906,1.156516412507746,-0.23417133360714087,-0.7251238788490468,-1.069504991296855,-0.8791041061832943,-1.0722155267644589,-0.7571813205873267
2024-02-06 02:00:00,0.4999999999999999,0.8660254037844387,0.4999999999999999,0.8660254037844387,0.5943761565849831,0.804187157621448,1.5926134240043919,-1.3300736025348583,-0.740501221359454,-0.7238750675669657,-1.327371295595921,-0.8452795201456198,1.0845069335590876,-0.19880879569095336,-0.8812844210421525,-1.0362277066104817,-0.581368792955678,-1.2624993940316833,1.1139867995293713,-0.23417133360714087,-0.7251238788490468,-1.0989852890425273,-0.8791041061832943,-1.1035071344984673,-0.7571835756026126
2024-02-06 03:00:00,0.7071067811865475,0.7071067811865476,0.4999999999999999,0.8660254037844387,0.5943761565849831,0.804187157621448,1.3239669911303125,-1.1547549904481718,-0.740501221359454,-0.7238750675669657,-1.3585448718424205,-0.8574934860666473,1.0350547210146472,-0.19880879569095336,-0.8812844210421525,-1.0677154030517972,-0.62333897066595,-1.3046328607333666,1.0339158593671494,-0.23417133360714087,-0.7251238788490468,-0.9759304368992551,-0.8791041061832943,-1.1210196408300965,-0.7571813205873267
2024-02-06 04:00:00,0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,0.5943761565849831,0.804187157621448,1.0207001388771693,-1.0262254883920674,-0.740501221359454,-0.7238750675669657,-1.3703624434110764,-0.8836839395732554,0.9908854832381948,-0.19880879569095336,-0.8812844210421525,-1.0594634550189006,-0.6129616192804618,-1.2973398684678799,0.9623078228047398,-0.23417133360714087,-0.7251238788490468,-0.6388821450433257,-0.8791041061832943,-1.1206522902571736,-0.7571835756026126
2024-02-06 05:00:00,0.9659258262890684,0.2588190451025207,0.4999999999999999,0.8660254037844387,0.5943761565849831,0.804187157621448,0.7047918257731393,-0.9207877149647589,-0.740501221359454,-0.7238750675669657,-1.3604636501442708,-0.8752346580848485,0.9920580614737469,-0.19880879569095336,-0.8812844210421525,-1.0537449998031214,-0.6112851083001843,-1.2904593282768373,0.9228521659588794,-0.23417133360714087,-0.7251238788490468,-0.5668758724153267,-0.8791041061832943,-1.11336139692311,-0.7571813205873267
2024-02-06 06:00:00,1.0,6.123233995736766e-17,0.4999999999999999,0.8660254037844387,0.5943761565849831,0.804187157621448,0.38835589667096493,-0.8248374479173634,-0.740501221359454,-0.7238750675669657,-1.3681860756933613,-0.8653707210498921,0.9709643986487807,-0.19880879569095336,-0.8812844210421525,-1.0736148220402273,-0.5864092847037773,-1.255029889687575,0.924274729492372,-0.23417133360714087,-0.7251238788490468,-0.34957288669320813,-0.8791041061832943,-1.0897205919862902,-0.7571046500676083
2024-02-06 07:00:00,0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,0.5943761565849831,0.804187157621448,0.0803691771613441,-0.7296763936367315,-0.740501221359454,-0.7238750675669657,-1.3424166202531693,-0.8746471508633307,0.9936512384242697,-0.19880879569095336,-0.8812844210421525,-1.0294451844115138,-0.6671205639176913,-1.2702846781903672,1.008660162183843,-0.23417133360714087,-0.7251238788490468,-0.49214675723115314,-0.8791041061832943,-1.0399896858306683,-0.7065111271145988
2024-02-06 08:00:00,0.8660254037844387,-0.4999999999999998,0.4999999999999999,0.8660254037844387,0.5943761565849831,0.804187157621448,-0.2131643563222717,-0.6285563980259039,-0.49564834965775406,-0.6512047391198393,-1.3070690440842887,-0.8427671537378135,0.988903571111725,-0.19880879569095336,-0.2918640536885008,-1.010624952055785,-0.6295853692608672,-1.221253902314823,1.0490577147882811,-0.23417133360714087,-0.6584384992992312,-0.4223443078471715,-0.3784606754198184,-1.0099345048870083,-0.4545402291058906
2024-02-06 09:00:00,0.7071067811865476,-0.7071067811865475,0.4999999999999999,0.8660254037844387,0.5943761565849831,0.804187157621448,-0.4732556711796476,-0.5153852150471615,0.07780326541982595,-0.3573221997744563,-1.1706149937250334,-0.6266031480101613,1.0557086670013254,-0.19880879569095336,0.008315850525597983,-1.0251454851733202,-0.4186370962516353,-0.9976998714683263,1.0497744624183947,-0.23417133360714087,-0.4121752130263662,-0.24953162147607985,-0.17609448545075357,-0.9069685730169135,-0.1810271700715941
2024-02-06 10:00:00,0.4999999999999999,-0.8660254037844387,0.4999999999999999,0.8660254037844387,0.5943761565849831,0.804187157621448,-0.6907523396871931,-0.384811493073739,0.5800574375561601,-0.03347167426587063,-0.9308728445308341,-0.5527318452624785,1.041414683401149,-0.19880879569095336,0.15700502041664646,-0.7642029635611439,-0.3457910107375805,-0.6398486539468219,1.0671398512678876,-0.23417133360714087,-0.06622181619380983,-0.1415544849706173,0.038100582822123,-0.5154956212927518,0.06186729141162541
2024-02-06 11:00:00,0.258819045102521,-0.9659258262890682,0.4999999999999999,0.8660254037844387,0.5943761565849831,0.804187157621448,-0.8459510481648033,-0.2341824211331835,0.9276658686008298,0.2199675659040412,-0.7794943788319815,-0.4775927637736262,1.050196274752476,-0.19880879569095336,0.242371278765224,-0.6261203664773448,-0.4052563658113789,-0.45957117125072516,1.0185270933499202,-0.23417133360714087,0.12341258710098306,-0.020390156303664413,0.05594422249176962,-0.23597875492855236,0.26031314659573773
2024-02-06 12:00:00,1.2246467991473532e-16,-1.0,0.4999999999999999,0.8660254037844387,0.5943761565849831,0.804187157621448,-0.9194038771636887,-0.06726450681753944,1.0868374463398152,0.40509152395248976,-0.6134858856973773,-0.38055357756688074,0.9439058813209873,-0.19880879569095336,0.3456893071340841,-0.48839969693884794,-0.4404559355218294,-0.3440114766509039,0.9706250743993755,-0.23417133360714087,0.295713522656192,-0.004370631035605178,0.14782538385720104,-0.059303254960970365,0.4665793947911282
