timestamp,latitude,longitude,d2m,t2m,sp,tp,ssrd,strd
2023-01-01 00:00:00,37.2000000000011,-5.89999999998804,279.41394,281.1914,102153.266,0.0,0.0,1041270.0
2023-01-01 01:00:00,37.2000000000011,-5.89999999998804,279.06586,280.52258,102112.09,0.0,0.0,1040344.5
2023-01-01 02:00:00,37.2000000000011,-5.89999999998804,278.80933,280.21512,102064.33,0.0,0.0,1050666.0
2023-01-01 03:00:00,37.2000000000011,-5.89999999998804,278.62302,280.10333,102043.49,0.0,0.0,1060515.0
2023-01-01 04:00:00,37.2000000000011,-5.89999999998804,278.45602,279.96643,102013.54,0.0,0.0,1068433.0
2023-01-01 05:00:00,37.2000000000011,-5.89999999998804,278.17902,279.68475,101987.95,0.0,0.0,1050320.5
2023-01-01 06:00:00,37.2000000000011,-5.89999999998804,277.83075,279.4096,101979.39,0.0,0.0,1034410.0
2023-01-01 07:00:00,37.2000000000011,-5.89999999998804,277.39722,279.27704,102049.91,0.0,0.0,1044516.0
2023-01-01 08:00:00,37.2000000000011,-5.89999999998804,277.35876,279.26117,102061.41,0.0,13126.0,1051910.0
2023-01-01 09:00:00,37.2000000000011,-5.89999999998804,278.45306,281.8327,102072.0,0.0,329370.0,1083188.0
2023-01-01 10:00:00,37.2000000000011,-5.89999999998804,279.63184,285.08472,102069.53,0.0,886446.0,1068685.0
2023-01-01 11:00:00,37.2000000000011,-5.89999999998804,280.39493,287.67953,102035.55,0.0,1247108.0,1084876.0
2023-01-01 12:00:00,37.2000000000011,-5.89999999998804,280.60864,290.10095,101941.266,0.0,1651210.0,1085709.0
2023-01-01 13:00:00,37.2000000000011,-5.89999999998804,280.5324,291.777,101866.664,0.0,1739424.0,1100340.0
2023-01-01 14:00:00,37.2000000000011,-5.89999999998804,280.95276,292.81433,101781.914,0.0,1649944.0,1107132.0
2023-01-01 15:00:00,37.2000000000011,-5.89999999998804,281.5841,293.17905,101765.07,0.0,1284724.0,1128113.0
2023-01-01 16:00:00,37.2000000000011,-5.89999999998804,283.26636,292.57516,101763.72,0.0,773536.0,1148400.0
2023-01-01 17:00:00,37.2000000000011,-5.89999999998804,282.7602,291.042,101798.555,0.0,285196.0,1132670.0
2023-01-01 18:00:00,37.2000000000011,-5.89999999998804,282.1656,289.0226,101834.69,0.0,5444.0,1101886.0
2023-01-01 19:00:00,37.2000000000011,-5.89999999998804,280.12286,287.6105,101881.8,8.523463e-07,0.0,1085048.0
2023-01-01 20:00:00,37.2000000000011,-5.89999999998804,278.99808,287.1526,101902.12,0.0,0.0,1091432.0
2023-01-01 21:00:00,37.2000000000011,-5.89999999998804,278.2989,286.8999,101924.2,0.0,0.0,1093656.0
2023-01-01 22:00:00,37.2000000000011,-5.89999999998804,278.5075,286.75662,101949.766,0.0,0.0,1109966.0
2023-01-01 23:00:00,37.2000000000011,-5.89999999998804,279.50244,286.63254,101941.836,0.0,0.0,1140044.0
2023-01-02 00:00:00,37.2000000000011,-5.89999999998804,280.7406,286.6818,101937.22,0.0,0.0,1203342.0
2023-01-02 01:00:00,37.2000000000011,-5.89999999998804,281.53986,286.46228,101904.5,0.0,0.0,1201089.2
2023-01-02 02:00:00,37.2000000000011,-5.89999999998804,282.1444,286.43524,101877.71,7.641129e-05,0.0,1237008.2
