valid_time,sp,tp,latitude,longitude
2023-01-01 00:00:00,98433.266,0.0,41.300000000001155,-0.4999999999868123
2023-01-01 01:00:00,98412.09,0.0,41.300000000001155,-0.4999999999868123
2023-01-01 02:00:00,98401.33,0.0,41.300000000001155,-0.4999999999868123
2023-01-01 03:00:00,98378.49,0.0,41.300000000001155,-0.4999999999868123
2023-01-01 04:00:00,98355.54,0.0,41.300000000001155,-0.4999999999868123
2023-01-01 05:00:00,98328.95,0.0,41.300000000001155,-0.4999999999868123
2023-01-01 06:00:00,98330.39,0.0,41.300000000001155,-0.4999999999868123
2023-01-01 07:00:00,98373.91,0.0,41.300000000001155,-0.4999999999868123
2023-01-01 08:00:00,98388.41,0.0,41.300000000001155,-0.4999999999868123
2023-01-01 09:00:00,98389.0,0.0,41.300000000001155,-0.4999999999868123
2023-01-01 10:00:00,98387.53,0.0,41.300000000001155,-0.4999999999868123
2023-01-01 11:00:00,98341.55,0.0,41.300000000001155,-0.4999999999868123
2023-01-01 12:00:00,98242.266,0.0,41.300000000001155,-0.4999999999868123
2023-01-01 13:00:00,98145.664,0.0,41.300000000001155,-0.4999999999868123
2023-01-01 14:00:00,98085.914,0.0,41.300000000001155,-0.4999999999868123
2023-01-01 15:00:00,98046.07,0.0,41.300000000001155,-0.4999999999868123
2023-01-01 16:00:00,98032.72,0.0,41.300000000001155,-0.4999999999868123
2023-01-01 17:00:00,98044.555,0.0,41.300000000001155,-0.4999999999868123
2023-01-01 18:00:00,98064.69,0.0,41.300000000001155,-0.4999999999868123
2023-01-01 19:00:00,98030.8,8.523463e-07,41.300000000001155,-0.4999999999868123
2023-01-01 20:00:00,98037.12,0.0,41.300000000001155,-0.4999999999868123
2023-01-01 21:00:00,98067.2,0.0,41.300000000001155,-0.4999999999868123
2023-01-01 22:00:00,98099.766,0.0,41.300000000001155,-0.4999999999868123
2023-01-01 23:00:00,98086.836,0.0,41.300000000001155,-0.4999999999868123
2023-01-02 00:00:00,98071.22,0.0,41.300000000001155,-0.4999999999868123
2023-01-02 01:00:00,98054.5,0.0,41.300000000001155,-0.4999999999868123
2023-01-02 02:00:00,98050.71,0.0,41.300000000001155,-0.4999999999868123
2023-01-02 03:00:00,98076.07,0.0,41.300000000001155,-0.4999999999868123
2023-01-02 04:00:00,98088.18,0.00017656386,41.300000000001155,-0.4999999999868123
2023-01-02 05:00:00,98098.67,1.1920929e-07,41.300000000001155,-0.4999999999868123
2023-01-02 06:00:00,98130.164,5.364418e-07,41.300000000001155,-0.4999999999868123
2023-01-02 07:00:00,98206.78,3.59118e-05,41.300000000001155,-0.4999999999868123
2023-01-02 08:00:00,98303.47,1.1995435e-06,41.300000000001155,-0.4999999999868123
2023-01-02 09:00:00,98373.125,0.0,41.300000000001155,-0.4999999999868123
2023-01-02 10:00:00,98409.97,-7.450581e-09,41.300000000001155,-0.4999999999868123
2023-01-02 11:00:00,98401.516,0.0,41.300000000001155,-0.4999999999868123
2023-01-02 12:00:00,98341.09,0.0005570799,41.300000000001155,-0.4999999999868123
2023-01-02 13:00:00,98290.37,0.00043864548,41.300000000001155,-0.4999999999868123
2023-01-02 14:00:00,98259.17,0.0008201301,41.300000000001155,-0.4999999999868123
2023-01-02 15:00:00,98254.336,1.8820167e-05,41.300000000001155,-0.4999999999868123
2023-01-02 16:00:00,98276.38,7.599592e-07,41.300000000001155,-0.4999999999868123
2023-01-02 17:00:00,98350.25,1.9848812e-06,41.300000000001155,-0.4999999999868123
2023-01-02 18:00:00,98405.1,7.301569e-07,41.300000000001155,-0.4999999999868123
2023-01-02 19:00:00,98474.01,3.1903386e-05,41.300000000001155,-0.4999999999868123
2023-01-02 20:00:00,98483.39,1.3798475e-05,41.300000000001155,-0.4999999999868123
2023-01-02 21:00:00,98523.5,9.998679e-06,41.300000000001155,-0.4999999999868123
2023-01-02 22:00:00,98540.14,6.914139e-06,41.300000000001155,-0.4999999999868123
2023-01-02 23:00:00,98560.82,6.1392784e-06,41.300000000001155,-0.4999999999868123
2023-01-03 00:00:00,98559.7,1.1920929e-06,41.300000000001155,-0.4999999999868123
2023-01-03 01:00:00,98563.48,1.2680888e-05,41.300000000001155,-0.4999999999868123
2023-01-03 02:00:00,98582.414,4.3213367e-07,41.300000000001155,-0.4999999999868123
2023-01-03 03:00:00,98624.61,2.032891e-05,41.300000000001155,-0.4999999999868123
2023-01-03 04:00:00,98644.44,3.1460077e-05,41.300000000001155,-0.4999999999868123
2023-01-03 05:00:00,98666.65,5.5640936e-05,41.300000000001155,-0.4999999999868123
2023-01-03 06:00:00,98707.71,8.672476e-05,41.300000000001155,-0.4999999999868123
2023-01-03 07:00:00,98784.7,0.00013250858,41.300000000001155,-0.4999999999868123
2023-01-03 08:00:00,98816.94,6.3180923e-06,41.300000000001155,-0.4999999999868123
2023-01-03 09:00:00,98896.375,0.0,41.300000000001155,-0.4999999999868123
2023-01-03 10:00:00,98931.234,4.3510227e-07,41.300000000001155,-0.4999999999868123
2023-01-03 11:00:00,98943.4,0.0,41.300000000001155,-0.4999999999868123
2023-01-03 12:00:00,98891.234,0.0,41.300000000001155,-0.4999999999868123
2023-01-03 13:00:00,98837.39,0.0,41.300000000001155,-0.4999999999868123
2023-01-03 14:00:00,98811.4,0.0,41.300000000001155,-0.4999999999868123
2023-01-03 15:00:00,98812.86,0.0,41.300000000001155,-0.4999999999868123
