valid_time,d2m,t2m,latitude,longitude
2023-01-01 00:00:00,276.18542,283.3789,38.30000000000111,-6.199999999987995
2023-01-01 01:00:00,275.92133,283.2257,38.30000000000111,-6.199999999987995
2023-01-01 02:00:00,275.51245,283.14285,38.30000000000111,-6.199999999987995
2023-01-01 03:00:00,275.041,283.34552,38.30000000000111,-6.199999999987995
2023-01-01 04:00:00,274.50095,283.46643,38.30000000000111,-6.199999999987995
2023-01-01 05:00:00,273.96027,283.76678,38.30000000000111,-6.199999999987995
2023-01-01 06:00:00,273.38934,283.8803,38.30000000000111,-6.199999999987995
2023-01-01 07:00:00,273.17847,284.21063,38.30000000000111,-6.199999999987995
2023-01-01 08:00:00,273.14,284.4135,38.30000000000111,-6.199999999987995
2023-01-01 09:00:00,273.98236,285.03778,38.30000000000111,-6.199999999987995
2023-01-01 10:00:00,275.32715,286.58276,38.30000000000111,-6.199999999987995
2023-01-01 11:00:00,275.1957,288.07797,38.30000000000111,-6.199999999987995
2023-01-01 12:00:00,275.3645,289.18884,38.30000000000111,-6.199999999987995
2023-01-01 13:00:00,275.5949,289.6813,38.30000000000111,-6.199999999987995
2023-01-01 14:00:00,275.8258,289.828,38.30000000000111,-6.199999999987995
2023-01-01 15:00:00,276.2345,289.4935,38.30000000000111,-6.199999999987995
2023-01-01 16:00:00,276.76636,288.58102,38.30000000000111,-6.199999999987995
2023-01-01 17:00:00,276.89886,287.2373,38.30000000000111,-6.199999999987995
2023-01-01 18:00:00,277.5777,286.10855,38.30000000000111,-6.199999999987995
2023-01-01 19:00:00,278.91193,285.7023,38.30000000000111,-6.199999999987995
2023-01-01 20:00:00,280.1016,285.20923,38.30000000000111,-6.199999999987995
2023-01-01 21:00:00,280.9903,284.68506,38.30000000000111,-6.199999999987995
2023-01-01 22:00:00,281.99384,284.57108,38.30000000000111,-6.199999999987995
2023-01-01 23:00:00,282.6001,284.26535,38.30000000000111,-6.199999999987995
2023-01-02 00:00:00,283.29724,284.11343,38.30000000000111,-6.199999999987995
2023-01-02 01:00:00,283.75665,284.01306,38.30000000000111,-6.199999999987995
2023-01-02 02:00:00,283.99402,284.1032,38.30000000000111,-6.199999999987995
2023-01-02 03:00:00,284.09192,284.1645,38.30000000000111,-6.199999999987995
2023-01-02 04:00:00,283.93335,284.04968,38.30000000000111,-6.199999999987995
2023-01-02 05:00:00,283.47726,283.61554,38.30000000000111,-6.199999999987995
2023-01-02 06:00:00,282.9628,283.13733,38.30000000000111,-6.199999999987995
2023-01-02 07:00:00,282.8653,282.9489,38.30000000000111,-6.199999999987995
2023-01-02 08:00:00,282.2715,282.35547,38.30000000000111,-6.199999999987995
2023-01-02 09:00:00,281.8461,282.07727,38.30000000000111,-6.199999999987995
2023-01-02 10:00:00,281.64893,282.39532,38.30000000000111,-6.199999999987995
2023-01-02 11:00:00,281.01093,283.1786,38.30000000000111,-6.199999999987995
2023-01-02 12:00:00,280.61478,283.91718,38.30000000000111,-6.199999999987995
2023-01-02 13:00:00,280.29996,284.38123,38.30000000000111,-6.199999999987995
2023-01-02 14:00:00,279.79578,284.79486,38.30000000000111,-6.199999999987995
2023-01-02 15:00:00,279.34808,284.8037,38.30000000000111,-6.199999999987995
2023-01-02 16:00:00,279.01343,284.53445,38.30000000000111,-6.199999999987995
2023-01-02 17:00:00,278.94696,283.88684,38.30000000000111,-6.199999999987995
2023-01-02 18:00:00,278.90527,282.8354,38.30000000000111,-6.199999999987995
2023-01-02 19:00:00,279.08514,282.44675,38.30000000000111,-6.199999999987995
2023-01-02 20:00:00,278.98926,281.70773,38.30000000000111,-6.199999999987995
2023-01-02 21:00:00,278.7962,280.8081,38.30000000000111,-6.199999999987995
2023-01-02 22:00:00,278.49283,279.92422,38.30000000000111,-6.199999999987995
2023-01-02 23:00:00,277.8864,278.94934,38.30000000000111,-6.199999999987995
2023-01-03 00:00:00,277.20245,278.0427,38.30000000000111,-6.199999999987995
2023-01-03 01:00:00,276.52295,277.26614,38.30000000000111,-6.199999999987995
2023-01-03 02:00:00,275.89948,276.64297,38.30000000000111,-6.199999999987995
2023-01-03 03:00:00,275.49097,276.3145,38.30000000000111,-6.199999999987995
2023-01-03 04:00:00,275.0689,275.91815,38.30000000000111,-6.199999999987995
2023-01-03 05:00:00,274.67468,275.51556,38.30000000000111,-6.199999999987995
2023-01-03 06:00:00,274.30197,275.16296,38.30000000000111,-6.199999999987995
2023-01-03 07:00:00,274.8506,275.73975,38.30000000000111,-6.199999999987995
2023-01-03 08:00:00,274.47003,275.2857,38.30000000000111,-6.199999999987995
2023-01-03 09:00:00,275.88116,277.0602,38.30000000000111,-6.199999999987995
2023-01-03 10:00:00,277.22427,280.61633,38.30000000000111,-6.199999999987995
2023-01-03 11:00:00,277.55518,282.68723,38.30000000000111,-6.199999999987995
2023-01-03 12:00:00,277.7293,284.24078,38.30000000000111,-6.199999999987995
2023-01-03 13:00:00,277.834,285.21182,38.30000000000111,-6.199999999987995
2023-01-03 14:00:00,278.02765,285.69757,38.30000000000111,-6.199999999987995
2023-01-03 15:00:00,278.2024,285.8313,38.30000000000111,-6.199999999987995
2023-01-03 16:00:00,278.2162,285.45416,38.30000000000111,-6.199999999987995
2023-01-03 17:00:00,278.43652,284.21204,38.30000000000111,-6.199999999987995
2023-01-03 18:00:00,278.32953,282.54477,38.30000000000111,-6.199999999987995
2023-01-03 19:00:00,279.29303,281.17154,38.30000000000111,-6.199999999987995
2023-01-03 20:00:00,279.12903,280.2923,38.30000000000111,-6.199999999987995
2023-01-03 21:00:00,278.65256,279.46512,38.30000000000111,-6.199999999987995
2023-01-03 22:00:00,277.9679,278.50537,38.30000000000111,-6.199999999987995
2023-01-03 23:00:00,277.24814,277.682,38.30000000000111,-6.199999999987995
2023-01-04 00:00:00,276.84875,277.27243,38.30000000000111,-6.199999999987995
2023-01-04 01:00:00,276.73578,277.21762,38.30000000000111,-6.199999999987995
2023-01-04 02:00:00,276.56488,277.08658,38.30000000000111,-6.199999999987995
2023-01-04 03:00:00,276.41266,276.97083,38.30000000000111,-6.199999999987995
2023-01-04 04:00:00,276.31314,276.93448,38.30000000000111,-6.199999999987995
2023-01-04 05:00:00,276.18036,276.8255,38.30000000000111,-6.199999999987995
2023-01-04 06:00:00,275.92853,276.57208,38.30000000000111,-6.199999999987995
2023-01-04 07:00:00,276.47662,276.91476,38.30000000000111,-6.199999999987995
2023-01-04 08:00:00,276.6112,277.06177,38.30000000000111,-6.199999999987995
2023-01-04 09:00:00,278.255,279.05447,38.30000000000111,-6.199999999987995
2023-01-04 10:00:00,280.32492,282.6221,38.30000000000111,-6.199999999987995
2023-01-04 11:00:00,281.34326,284.81427,38.30000000000111,-6.199999999987995
2023-01-04 12:00:00,281.60825,286.33472,38.30000000000111,-6.199999999987995
2023-01-04 13:00:00,280.72617,287.37656,38.30000000000111,-6.199999999987995
2023-01-04 14:00:00,280.86276,287.83228,38.30000000000111,-6.199999999987995
2023-01-04 15:00:00,280.91342,287.93604,38.30000000000111,-6.199999999987995
2023-01-04 16:00:00,280.94305,287.65906,38.30000000000111,-6.199999999987995
2023-01-04 17:00:00,281.05164,286.44073,38.30000000000111,-6.199999999987995
2023-01-04 18:00:00,280.76862,284.51306,38.30000000000111,-6.199999999987995
2023-01-04 19:00:00,281.25793,282.80023,38.30000000000111,-6.199999999987995
2023-01-04 20:00:00,280.35632,281.2807,38.30000000000111,-6.199999999987995
2023-01-04 21:00:00,279.29297,279.88428,38.30000000000111,-6.199999999987995
2023-01-04 22:00:00,278.565,279.0504,38.30000000000111,-6.199999999987995
2023-01-04 23:00:00,277.97177,278.39648,38.30000000000111,-6.199999999987995
2023-01-05 00:00:00,277.44684,277.86627,38.30000000000111,-6.199999999987995
2023-01-05 01:00:00,277.09595,277.55298,38.30000000000111,-6.199999999987995
