timestamp,latitude,longitude,d2m,t2m,sp,tp,ssrd,strd
2023-01-01 00:00:00,37.2000000000011,-2.899999999987358,269.06433,278.89648,86256.266,0.0,0.0,950780.0
2023-01-01 01:00:00,37.2000000000011,-2.899999999987358,268.70648,278.76086,86211.09,0.0,0.0,935019.0
2023-01-01 02:00:00,37.2000000000011,-2.899999999987358,268.46362,278.58426,86170.33,0.0,0.0,934615.25
2023-01-01 03:00:00,37.2000000000011,-2.899999999987358,268.4199,278.1463,86138.49,0.0,0.0,939099.75
2023-01-01 04:00:00,37.2000000000011,-2.899999999987358,268.11227,277.64026,86096.54,0.0,0.0,933345.5
2023-01-01 05:00:00,37.2000000000011,-2.899999999987358,267.58722,277.17694,86066.95,0.0,0.0,927221.5
2023-01-01 06:00:00,37.2000000000011,-2.899999999987358,267.12567,276.75922,86060.39,0.0,0.0,933270.0
2023-01-01 07:00:00,37.2000000000011,-2.899999999987358,268.03198,275.48602,86127.91,0.0,0.0,912969.0
2023-01-01 08:00:00,37.2000000000011,-2.899999999987358,268.2611,275.4682,86131.41,0.0,43748.0,913544.0
2023-01-01 09:00:00,37.2000000000011,-2.899999999987358,271.20502,278.19598,86149.0,0.0,489814.0,924381.0
2023-01-01 10:00:00,37.2000000000011,-2.899999999987358,271.24707,283.60034,86175.53,0.0,1059038.0,935929.0
2023-01-01 11:00:00,37.2000000000011,-2.899999999987358,268.8754,285.82602,86147.55,0.0,1533918.0,952521.0
2023-01-01 12:00:00,37.2000000000011,-2.899999999987358,268.21997,286.8822,86074.266,0.0,1779778.0,969884.0
2023-01-01 13:00:00,37.2000000000011,-2.899999999987358,268.0617,287.41568,86018.664,0.0,1780164.0,992388.0
2023-01-01 14:00:00,37.2000000000011,-2.899999999987358,268.13635,287.4745,85949.914,0.0,1595360.0,995382.0
2023-01-01 15:00:00,37.2000000000011,-2.899999999987358,268.297,287.14584,85930.07,0.0,1219764.0,1007945.0
2023-01-01 16:00:00,37.2000000000011,-2.899999999987358,269.55737,286.23727,85917.72,0.0,731888.0,998016.0
2023-01-01 17:00:00,37.2000000000011,-2.899999999987358,276.05316,284.36426,85929.555,0.0,204268.0,980858.0
2023-01-01 18:00:00,37.2000000000011,-2.899999999987358,272.27496,282.8527,85932.69,0.0,0.0,1001668.0
2023-01-01 19:00:00,37.2000000000011,-2.899999999987358,272.66193,280.63394,85955.8,8.523463e-07,0.0,958948.0
2023-01-01 20:00:00,37.2000000000011,-2.899999999987358,272.11917,279.51392,85958.12,0.0,0.0,962444.0
2023-01-01 21:00:00,37.2000000000011,-2.899999999987358,272.23248,278.6206,85970.2,0.0,0.0,1014770.0
2023-01-01 22:00:00,37.2000000000011,-2.899999999987358,272.09735,278.16092,85983.766,0.0,0.0,1013050.0
2023-01-01 23:00:00,37.2000000000011,-2.899999999987358,271.79736,278.0212,85956.836,0.0,0.0,1006624.0
2023-01-02 00:00:00,37.2000000000011,-2.899999999987358,271.31873,278.39078,85952.22,0.0,0.0,1031880.0
2023-01-02 01:00:00,37.2000000000011,-2.899999999987358,270.45978,278.91345,85917.5,0.0,0.0,1045843.8
2023-01-02 02:00:00,37.2000000000011,-2.899999999987358,270.1776,279.0739,85898.71,0.0,0.0,1087455.8
2023-01-02 03:00:00,37.2000000000011,-2.899999999987358,270.23645,278.9477,85897.07,0.0,0.0,1104113.8
2023-01-02 04:00:00,37.2000000000011,-2.899999999987358,269.6521,279.06335,85914.18,0.0,0.0,1077310.8
2023-01-02 05:00:00,37.2000000000011,-2.899999999987358,267.81516,279.64484,85909.67,0.0,0.0,1019370.0
