valid_time,ssrd,strd,latitude,longitude
2023-01-01 00:00:00,0.0,1.132428e+06,40.600000000001145,-6.499999999988177
2023-01-01 01:00:00,0.0,1.0998109e+06,40.600000000001145,-6.499999999988177
2023-01-01 02:00:00,0.0,1.1300896e+06,40.600000000001145,-6.499999999988177
2023-01-01 03:00:00,0.0,1.1734605e+06,40.600000000001145,-6.499999999988177
2023-01-01 04:00:00,0.0,1.2154155e+06,40.600000000001145,-6.499999999988177
2023-01-01 05:00:00,0.0,1.192345e+06,40.600000000001145,-6.499999999988177
2023-01-01 06:00:00,0.0,1.1613335e+06,40.600000000001145,-6.499999999988177
2023-01-01 07:00:00,0.0,1.163268e+06,40.600000000001145,-6.499999999988177
2023-01-01 08:00:00,444.0,1.17007e+06,40.600000000001145,-6.499999999988177
2023-01-01 09:00:00,109394.0,1.146921e+06,40.600000000001145,-6.499999999988177
2023-01-01 10:00:00,359008.0,1.170259e+06,40.600000000001145,-6.499999999988177
2023-01-01 11:00:00,856014.0,1.099325e+06,40.600000000001145,-6.499999999988177
2023-01-01 12:00:00,1.204534e+06,1.060645e+06,40.600000000001145,-6.499999999988177
2023-01-01 13:00:00,1.21739e+06,1.077042e+06,40.600000000001145,-6.499999999988177
2023-01-01 14:00:00,1.260668e+06,1.100006e+06,40.600000000001145,-6.499999999988177
2023-01-01 15:00:00,906636.0,1.089625e+06,40.600000000001145,-6.499999999988177
2023-01-01 16:00:00,557780.0,1.110084e+06,40.600000000001145,-6.499999999988177
2023-01-01 17:00:00,120420.0,1.16509e+06,40.600000000001145,-6.499999999988177
2023-01-01 18:00:00,228.0,1.25866e+06,40.600000000001145,-6.499999999988177
2023-01-01 19:00:00,0.0,1.270962e+06,40.600000000001145,-6.499999999988177
2023-01-01 20:00:00,0.0,1.263402e+06,40.600000000001145,-6.499999999988177
2023-01-01 21:00:00,0.0,1.282278e+06,40.600000000001145,-6.499999999988177
2023-01-01 22:00:00,0.0,1.291418e+06,40.600000000001145,-6.499999999988177
2023-01-01 23:00:00,0.0,1.282414e+06,40.600000000001145,-6.499999999988177
2023-01-02 00:00:00,0.0,1.25447e+06,40.600000000001145,-6.499999999988177
2023-01-02 01:00:00,0.0,1.1700695e+06,40.600000000001145,-6.499999999988177
2023-01-02 02:00:00,0.0,1.135754e+06,40.600000000001145,-6.499999999988177
2023-01-02 03:00:00,0.0,1.1010315e+06,40.600000000001145,-6.499999999988177
2023-01-02 04:00:00,0.0,1.0431785e+06,40.600000000001145,-6.499999999988177
2023-01-02 05:00:00,0.0,1.016783e+06,40.600000000001145,-6.499999999988177
2023-01-02 06:00:00,0.0,1.0178005e+06,40.600000000001145,-6.499999999988177
2023-01-02 07:00:00,0.0,1.163217e+06,40.600000000001145,-6.499999999988177
2023-01-02 08:00:00,556.0,1.175133e+06,40.600000000001145,-6.499999999988177
2023-01-02 09:00:00,134064.0,1.091741e+06,40.600000000001145,-6.499999999988177
2023-01-02 10:00:00,482010.0,1.108626e+06,40.600000000001145,-6.499999999988177
2023-01-02 11:00:00,685148.0,1.107462e+06,40.600000000001145,-6.499999999988177
2023-01-02 12:00:00,1.014188e+06,1.01953e+06,40.600000000001145,-6.499999999988177
2023-01-02 13:00:00,1.232852e+06,1.0107e+06,40.600000000001145,-6.499999999988177
2023-01-02 14:00:00,1.085886e+06,1.054751e+06,40.600000000001145,-6.499999999988177
2023-01-02 15:00:00,1.003594e+06,973805.0,40.600000000001145,-6.499999999988177
2023-01-02 16:00:00,679106.0,957562.0,40.600000000001145,-6.499999999988177
2023-01-02 17:00:00,239456.0,913426.0,40.600000000001145,-6.499999999988177
2023-01-02 18:00:00,916.0,887798.0,40.600000000001145,-6.499999999988177
2023-01-02 19:00:00,0.0,874702.0,40.600000000001145,-6.499999999988177
2023-01-02 20:00:00,0.0,862594.0,40.600000000001145,-6.499999999988177
2023-01-02 21:00:00,0.0,843096.0,40.600000000001145,-6.499999999988177
