datetime_utc,dewpoint_2m_C,temperature_2m_C,surface_pressure_hPa,total_precip_mm,ssrd_wm2,strd_wm2,solar_zenith,solar_azimuth,clearsky_ghi,clearsky_dni,clearsky_dhi,hour_sin,hour_cos,month_sin,month_cos,pv_generation_gwh
2023-01-01 00:00:00,6.104737007036134,10.61320707130708,978.9888477946089,0.004390897111464833,0.0,309.00205733589746,162.27715759490235,337.76789556705177,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.088
2023-01-01 01:00:00,5.716295852595022,10.356089886399168,978.6866448000613,0.003424741319995534,0.0,307.23665153601576,162.09036789543072,23.959832591374497,0.0,0.0,0.0,0.25881904510252074,0.9659258262890683,0.0,1.0,0.088
2023-01-01 02:00:00,5.2660213786789605,10.407387857661993,978.235778877471,0.007156037426426606,0.0,321.8876061851149,154.52517644335285,55.993655923267234,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.088
2023-01-01 03:00:00,4.8004303660561884,10.525150803244834,977.8783960881198,0.01444051584611918,0.0,333.69816806581287,144.0492509289605,73.85894310410988,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.0,1.0,0.079
2023-01-01 04:00:00,4.280342232228072,10.679345141513863,977.4748814880975,0.0714080893409771,0.0,339.434245165581,132.69831022275733,85.76508674862953,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.086
2023-01-01 05:00:00,4.061477970410203,10.430049487618826,977.1444030251602,0.08650099603223291,0.0,324.8789330489477,121.16935955251685,95.28826556827903,0.0,0.0,0.0,0.9659258262890683,0.25881904510252074,0.0,1.0,0.087
2023-01-01 06:00:00,3.8658045179678733,9.989884100023978,976.9874100547702,0.07451628086865257,0.0,309.85895469139155,109.80068074017214,103.96922001208107,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.0,1.0,0.076
2023-01-01 07:00:00,4.198846086658221,10.233007068018415,977.2313309288227,0.04752773294095436,0.0,321.1079348360565,98.85025703672245,112.64476446788967,0.0,0.0,0.0,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.107
2023-01-01 08:00:00,4.304083457517461,10.208303601162836,977.3269615799368,0.030932583927685556,0.50287320302304,317.311083172171,88.28166415887138,121.90358274296544,3.9809390291966302,68.24310754040401,1.8717710657956887,0.8660254037844387,-0.4999999999999998,0.0,1.0,10.64
2023-01-01 09:00:00,5.01042059788636,10.872599679051262,977.3375199857084,0.005316887151250615,51.12923259209936,317.4852256351645,79.30154562498782,132.24185210019067,131.757332476767,580.724669907811,24.059135440450206,0.7071067811865476,-0.7071067811865475,0.0,1.0,53.693
2023-01-01 10:00:00,5.774542421630466,12.368501489924961,977.2726246556042,0.014280840839495169,147.59810932107007,310.91228053050713,71.62612114884608,144.07026895606023,281.1706348802365,771.4733803531029,38.08115903849315,0.49999999999999994,-0.8660254037844387,0.0,1.0,127.044
2023-01-01 11:00:00,6.179059451199983,14.09076089402806,976.8992200823383,0.0005984896133694138,267.660182969438,306.1374743899628,65.99768836293143,157.5821757857944,391.50979294823827,847.9001329650537,46.65530118719043,0.258819045102521,-0.9659258262890682,0.0,1.0,207.987
2023-01-01 12:00:00,6.220307663590511,15.605748827329187,975.9474816206997,0.0,359.0701326899471,302.64113066036174,63.01148817678774,172.51031043767873,448.8941951411876,877.1654558014104,50.83049129354094,1.2246467991473532e-16,-1.0,0.0,1.0,335.518
